[16:47:52.349] [INFO   ] thread main starting.
[16:47:52.354] [SEVERE ] cannot read configuration file config.properties trying from resources.
[16:47:52.356] [SEVERE ] configuration file was loaded from resources directory.
[16:47:52.709] [INFO   ] thread dealer starting.
[16:48:05.052] [SEVERE ] updating countdown to 47662
[16:48:05.077] [SEVERE ] updating countdown to 47637
[16:48:05.099] [SEVERE ] updating countdown to 47615
[16:48:05.125] [SEVERE ] updating countdown to 47589
[16:48:05.145] [SEVERE ] updating countdown to 47569
[16:48:05.167] [SEVERE ] updating countdown to 47547
[16:48:05.188] [SEVERE ] updating countdown to 47526
[16:48:05.210] [SEVERE ] updating countdown to 47504
[16:48:05.236] [SEVERE ] updating countdown to 47478
[16:48:05.262] [SEVERE ] updating countdown to 47452
[16:48:05.283] [SEVERE ] updating countdown to 47431
[16:48:05.307] [SEVERE ] updating countdown to 47407
[16:48:05.328] [SEVERE ] updating countdown to 47386
[16:48:05.350] [SEVERE ] updating countdown to 47364
[16:48:05.376] [SEVERE ] updating countdown to 47338
[16:48:05.402] [SEVERE ] updating countdown to 47312
[16:48:05.427] [SEVERE ] updating countdown to 47287
[16:48:05.448] [SEVERE ] updating countdown to 47266
[16:48:05.474] [SEVERE ] updating countdown to 47240
[16:48:05.499] [SEVERE ] updating countdown to 47215
[16:48:05.524] [SEVERE ] updating countdown to 47190
[16:48:05.550] [SEVERE ] updating countdown to 47164
[16:48:05.576] [SEVERE ] updating countdown to 47138
[16:48:05.597] [SEVERE ] updating countdown to 47117
[16:48:05.623] [SEVERE ] updating countdown to 47091
[16:48:05.644] [SEVERE ] updating countdown to 47070
[16:48:05.670] [SEVERE ] updating countdown to 47044
[16:48:05.692] [SEVERE ] updating countdown to 47022
[16:48:05.718] [SEVERE ] updating countdown to 46996
[16:48:05.739] [SEVERE ] updating countdown to 46975
[16:48:05.760] [SEVERE ] updating countdown to 46954
[16:48:05.784] [SEVERE ] updating countdown to 46930
[16:48:05.807] [SEVERE ] updating countdown to 46907
[16:48:05.833] [SEVERE ] updating countdown to 46881
[16:48:05.855] [SEVERE ] updating countdown to 46859
[16:48:05.881] [SEVERE ] updating countdown to 46833
[16:48:05.902] [SEVERE ] updating countdown to 46812
[16:48:05.923] [SEVERE ] updating countdown to 46791
[16:48:05.945] [SEVERE ] updating countdown to 46769
[16:48:05.966] [SEVERE ] updating countdown to 46748
[16:48:05.988] [SEVERE ] updating countdown to 46726
[16:48:06.009] [SEVERE ] updating countdown to 46705
[16:48:06.030] [SEVERE ] updating countdown to 46684
[16:48:06.054] [SEVERE ] updating countdown to 46660
[16:48:06.075] [SEVERE ] updating countdown to 46639
[16:48:06.095] [SEVERE ] updating countdown to 46619
[16:48:06.117] [SEVERE ] updating countdown to 46597
[16:48:06.138] [SEVERE ] updating countdown to 46576
[16:48:06.161] [SEVERE ] updating countdown to 46553
[16:48:06.183] [SEVERE ] updating countdown to 46531
[16:48:06.204] [SEVERE ] updating countdown to 46510
[16:48:06.227] [SEVERE ] updating countdown to 46487
[16:48:06.248] [SEVERE ] updating countdown to 46466
[16:48:06.269] [SEVERE ] updating countdown to 46445
[16:48:06.292] [SEVERE ] updating countdown to 46422
[16:48:06.314] [SEVERE ] updating countdown to 46400
[16:48:06.335] [SEVERE ] updating countdown to 46379
[16:48:06.358] [SEVERE ] updating countdown to 46356
[16:48:06.379] [SEVERE ] updating countdown to 46335
[16:48:06.402] [SEVERE ] updating countdown to 46312
[16:48:06.425] [SEVERE ] updating countdown to 46289
[16:48:06.445] [SEVERE ] updating countdown to 46269
[16:48:06.468] [SEVERE ] updating countdown to 46246
[16:48:06.490] [SEVERE ] updating countdown to 46224
[16:48:06.511] [SEVERE ] updating countdown to 46203
[16:48:06.534] [SEVERE ] updating countdown to 46180
[16:48:06.556] [SEVERE ] updating countdown to 46158
[16:48:06.578] [SEVERE ] updating countdown to 46136
[16:48:06.599] [SEVERE ] updating countdown to 46115
[16:48:06.619] [SEVERE ] updating countdown to 46095
[16:48:06.641] [SEVERE ] updating countdown to 46073
[16:48:06.662] [SEVERE ] updating countdown to 46052
[16:48:06.684] [SEVERE ] updating countdown to 46030
[16:48:06.707] [SEVERE ] updating countdown to 46007
[16:48:06.728] [SEVERE ] updating countdown to 45986
[16:48:06.752] [SEVERE ] updating countdown to 45962
[16:48:06.775] [SEVERE ] updating countdown to 45939
[16:48:06.796] [SEVERE ] updating countdown to 45918
[16:48:06.817] [SEVERE ] updating countdown to 45897
[16:48:06.839] [SEVERE ] updating countdown to 45875
[16:48:06.860] [SEVERE ] updating countdown to 45854
[16:48:06.883] [SEVERE ] updating countdown to 45831
[16:48:06.903] [SEVERE ] updating countdown to 45811
[16:48:06.926] [SEVERE ] updating countdown to 45788
[16:48:06.948] [SEVERE ] updating countdown to 45766
[16:48:06.969] [SEVERE ] updating countdown to 45745
[16:48:06.992] [SEVERE ] updating countdown to 45722
[16:48:07.013] [SEVERE ] updating countdown to 45701
[16:48:07.034] [SEVERE ] updating countdown to 45680
[16:48:07.055] [SEVERE ] updating countdown to 45659
[16:48:07.076] [SEVERE ] updating countdown to 45638
[16:48:07.099] [SEVERE ] updating countdown to 45615
[16:48:07.122] [SEVERE ] updating countdown to 45592
[16:48:07.144] [SEVERE ] updating countdown to 45570
[16:48:07.166] [SEVERE ] updating countdown to 45548
[16:48:07.188] [SEVERE ] updating countdown to 45526
[16:48:07.209] [SEVERE ] updating countdown to 45505
[16:48:07.230] [SEVERE ] updating countdown to 45484
[16:48:07.251] [SEVERE ] updating countdown to 45463
[16:48:07.272] [SEVERE ] updating countdown to 45442
[16:48:07.293] [SEVERE ] updating countdown to 45421
[16:48:07.316] [SEVERE ] updating countdown to 45398
[16:48:07.337] [SEVERE ] updating countdown to 45377
[16:48:07.359] [SEVERE ] updating countdown to 45355
[16:48:07.380] [SEVERE ] updating countdown to 45334
[16:48:07.402] [SEVERE ] updating countdown to 45312
[16:48:07.424] [SEVERE ] updating countdown to 45290
[16:48:07.445] [SEVERE ] updating countdown to 45269
[16:48:07.466] [SEVERE ] updating countdown to 45248
[16:48:07.487] [SEVERE ] updating countdown to 45227
[16:48:07.508] [SEVERE ] updating countdown to 45206
[16:48:07.531] [SEVERE ] updating countdown to 45183
[16:48:07.552] [SEVERE ] updating countdown to 45162
[16:48:07.573] [SEVERE ] updating countdown to 45141
[16:48:07.595] [SEVERE ] updating countdown to 45119
[16:48:07.616] [SEVERE ] updating countdown to 45098
[16:48:07.636] [SEVERE ] updating countdown to 45078
[16:48:07.658] [SEVERE ] updating countdown to 45056
[16:48:07.678] [SEVERE ] updating countdown to 45036
[16:48:07.699] [SEVERE ] updating countdown to 45015
[16:48:07.722] [SEVERE ] updating countdown to 44992
[16:48:07.745] [SEVERE ] updating countdown to 44969
[16:48:07.765] [SEVERE ] updating countdown to 44949
[16:48:07.786] [SEVERE ] updating countdown to 44928
[16:48:07.807] [SEVERE ] updating countdown to 44907
[16:48:07.828] [SEVERE ] updating countdown to 44886
[16:48:07.852] [SEVERE ] updating countdown to 44862
[16:48:07.874] [SEVERE ] updating countdown to 44840
[16:48:07.895] [SEVERE ] updating countdown to 44819
[16:48:07.917] [SEVERE ] updating countdown to 44797
[16:48:07.938] [SEVERE ] updating countdown to 44776
[16:48:07.959] [SEVERE ] updating countdown to 44755
[16:48:07.982] [SEVERE ] updating countdown to 44732
[16:48:07.998] [SEVERE ] setting player 1 freeze to 0
[16:48:08.002] [SEVERE ] updating countdown to 44712
[16:48:08.023] [SEVERE ] updating countdown to 44691
[16:48:08.045] [SEVERE ] updating countdown to 44669
[16:48:08.067] [SEVERE ] updating countdown to 44647
[16:48:08.091] [SEVERE ] updating countdown to 44623
[16:48:08.112] [SEVERE ] updating countdown to 44602
[16:48:08.133] [SEVERE ] updating countdown to 44581
[16:48:08.155] [SEVERE ] updating countdown to 44559
[16:48:08.176] [SEVERE ] updating countdown to 44538
[16:48:08.197] [SEVERE ] updating countdown to 44517
[16:48:08.219] [SEVERE ] updating countdown to 44495
[16:48:08.240] [SEVERE ] updating countdown to 44474
[16:48:08.261] [SEVERE ] updating countdown to 44453
[16:48:08.282] [SEVERE ] updating countdown to 44432
[16:48:08.303] [SEVERE ] updating countdown to 44411
[16:48:08.329] [SEVERE ] updating countdown to 44385
[16:48:08.355] [SEVERE ] updating countdown to 44359
[16:48:08.381] [SEVERE ] updating countdown to 44333
[16:48:08.404] [SEVERE ] updating countdown to 44310
[16:48:08.430] [SEVERE ] updating countdown to 44284
[16:48:08.456] [SEVERE ] updating countdown to 44258
[16:48:08.478] [SEVERE ] updating countdown to 44236
[16:48:08.500] [SEVERE ] updating countdown to 44214
[16:48:08.521] [SEVERE ] updating countdown to 44193
[16:48:08.544] [SEVERE ] updating countdown to 44170
[16:48:08.570] [SEVERE ] updating countdown to 44144
[16:48:08.596] [SEVERE ] updating countdown to 44118
[16:48:08.622] [SEVERE ] updating countdown to 44092
[16:48:08.647] [SEVERE ] updating countdown to 44067
[16:48:08.673] [SEVERE ] updating countdown to 44041
[16:48:08.696] [SEVERE ] updating countdown to 44018
[16:48:08.719] [SEVERE ] updating countdown to 43995
[16:48:08.742] [SEVERE ] updating countdown to 43972
[16:48:08.763] [SEVERE ] updating countdown to 43951
[16:48:08.789] [SEVERE ] updating countdown to 43925
[16:48:08.811] [SEVERE ] updating countdown to 43903
[16:48:08.832] [SEVERE ] updating countdown to 43882
[16:48:08.855] [SEVERE ] updating countdown to 43859
[16:48:08.881] [SEVERE ] updating countdown to 43833
[16:48:08.903] [SEVERE ] updating countdown to 43811
[16:48:08.928] [SEVERE ] updating countdown to 43786
[16:48:08.954] [SEVERE ] updating countdown to 43760
[16:48:08.980] [SEVERE ] updating countdown to 43734
[16:48:09.002] [SEVERE ] updating countdown to 43712
[16:48:09.028] [SEVERE ] updating countdown to 43686
[16:48:09.050] [SEVERE ] updating countdown to 43664
[16:48:09.071] [SEVERE ] updating countdown to 43643
[16:48:09.094] [SEVERE ] updating countdown to 43620
[16:48:09.120] [SEVERE ] updating countdown to 43594
[16:48:09.146] [SEVERE ] updating countdown to 43568
[16:48:09.172] [SEVERE ] updating countdown to 43542
[16:48:09.196] [SEVERE ] updating countdown to 43518
[16:48:09.222] [SEVERE ] updating countdown to 43492
[16:48:09.245] [SEVERE ] updating countdown to 43469
[16:48:09.267] [SEVERE ] updating countdown to 43447
[16:48:09.289] [SEVERE ] updating countdown to 43425
[16:48:09.311] [SEVERE ] updating countdown to 43403
[16:48:09.336] [SEVERE ] updating countdown to 43378
[16:48:09.362] [SEVERE ] updating countdown to 43352
[16:48:09.388] [SEVERE ] updating countdown to 43326
[16:48:09.408] [SEVERE ] updating countdown to 43306
[16:48:09.431] [SEVERE ] updating countdown to 43283
[16:48:09.453] [SEVERE ] updating countdown to 43261
[16:48:09.475] [SEVERE ] updating countdown to 43239
[16:48:09.497] [SEVERE ] updating countdown to 43217
[16:48:09.523] [SEVERE ] updating countdown to 43191
[16:48:09.545] [SEVERE ] updating countdown to 43169
[16:48:09.568] [SEVERE ] updating countdown to 43146
[16:48:09.594] [SEVERE ] updating countdown to 43120
[16:48:09.620] [SEVERE ] updating countdown to 43094
[16:48:09.642] [SEVERE ] updating countdown to 43072
[16:48:09.664] [SEVERE ] updating countdown to 43050
[16:48:09.686] [SEVERE ] updating countdown to 43028
[16:48:09.712] [SEVERE ] updating countdown to 43002
[16:48:09.735] [SEVERE ] updating countdown to 42979
[16:48:09.761] [SEVERE ] updating countdown to 42953
[16:48:09.784] [SEVERE ] updating countdown to 42930
[16:48:09.806] [SEVERE ] updating countdown to 42908
[16:48:09.826] [SEVERE ] updating countdown to 42888
[16:48:09.847] [SEVERE ] updating countdown to 42867
[16:48:09.872] [SEVERE ] updating countdown to 42842
[16:48:09.894] [SEVERE ] updating countdown to 42820
[16:48:09.918] [SEVERE ] updating countdown to 42796
[16:48:09.938] [SEVERE ] updating countdown to 42776
[16:48:09.959] [SEVERE ] updating countdown to 42755
[16:48:09.980] [SEVERE ] updating countdown to 42734
[16:48:10.005] [SEVERE ] updating countdown to 42709
[16:48:10.028] [SEVERE ] updating countdown to 42686
[16:48:10.052] [SEVERE ] updating countdown to 42662
[16:48:10.057] [SEVERE ] key 87 was pressed by player 1
[16:48:10.058] [SEVERE ] player 1 placing token on slot 1
[16:48:10.075] [SEVERE ] updating countdown to 42639
[16:48:10.098] [SEVERE ] updating countdown to 42616
[16:48:10.124] [SEVERE ] updating countdown to 42590
[16:48:10.145] [SEVERE ] updating countdown to 42569
[16:48:10.170] [SEVERE ] updating countdown to 42544
[16:48:10.192] [SEVERE ] updating countdown to 42522
[16:48:10.215] [SEVERE ] updating countdown to 42499
[16:48:10.238] [SEVERE ] updating countdown to 42476
[16:48:10.262] [SEVERE ] updating countdown to 42452
[16:48:10.283] [SEVERE ] updating countdown to 42431
[16:48:10.306] [SEVERE ] updating countdown to 42408
[16:48:10.332] [SEVERE ] updating countdown to 42382
[16:48:10.354] [SEVERE ] updating countdown to 42360
[16:48:10.378] [SEVERE ] updating countdown to 42336
[16:48:10.400] [SEVERE ] updating countdown to 42314
[16:48:10.424] [SEVERE ] updating countdown to 42290
[16:48:10.445] [SEVERE ] updating countdown to 42269
[16:48:10.467] [SEVERE ] updating countdown to 42247
[16:48:10.490] [SEVERE ] updating countdown to 42224
[16:48:10.515] [SEVERE ] updating countdown to 42199
[16:48:10.538] [SEVERE ] updating countdown to 42176
[16:48:10.562] [SEVERE ] updating countdown to 42152
[16:48:10.588] [SEVERE ] updating countdown to 42126
[16:48:10.610] [SEVERE ] updating countdown to 42104
[16:48:10.636] [SEVERE ] updating countdown to 42078
[16:48:10.659] [SEVERE ] updating countdown to 42055
[16:48:10.682] [SEVERE ] updating countdown to 42032
[16:48:10.703] [SEVERE ] updating countdown to 42011
[16:48:10.726] [SEVERE ] updating countdown to 41988
[16:48:10.750] [SEVERE ] updating countdown to 41964
[16:48:10.774] [SEVERE ] updating countdown to 41940
[16:48:10.799] [SEVERE ] updating countdown to 41915
[16:48:10.825] [SEVERE ] updating countdown to 41889
[16:48:10.851] [SEVERE ] updating countdown to 41863
[16:48:10.872] [SEVERE ] updating countdown to 41842
[16:48:10.894] [SEVERE ] updating countdown to 41820
[16:48:10.915] [SEVERE ] updating countdown to 41799
[16:48:10.936] [SEVERE ] updating countdown to 41778
[16:48:10.957] [SEVERE ] updating countdown to 41757
[16:48:10.978] [SEVERE ] updating countdown to 41736
[16:48:10.999] [SEVERE ] updating countdown to 41715
[16:48:11.020] [SEVERE ] updating countdown to 41694
[16:48:11.041] [SEVERE ] updating countdown to 41673
[16:48:11.062] [SEVERE ] updating countdown to 41652
[16:48:11.083] [SEVERE ] updating countdown to 41631
[16:48:11.104] [SEVERE ] updating countdown to 41610
[16:48:11.125] [SEVERE ] updating countdown to 41589
[16:48:11.151] [SEVERE ] updating countdown to 41563
[16:48:11.175] [SEVERE ] updating countdown to 41539
[16:48:11.200] [SEVERE ] updating countdown to 41514
[16:48:11.221] [SEVERE ] updating countdown to 41493
[16:48:11.247] [SEVERE ] updating countdown to 41467
[16:48:11.269] [SEVERE ] updating countdown to 41445
[16:48:11.295] [SEVERE ] updating countdown to 41419
[16:48:11.317] [SEVERE ] updating countdown to 41397
[16:48:11.338] [SEVERE ] updating countdown to 41376
[16:48:11.364] [SEVERE ] updating countdown to 41350
[16:48:11.389] [SEVERE ] updating countdown to 41325
[16:48:11.412] [SEVERE ] updating countdown to 41302
[16:48:11.436] [SEVERE ] updating countdown to 41278
[16:48:11.462] [SEVERE ] updating countdown to 41252
[16:48:11.483] [SEVERE ] updating countdown to 41231
[16:48:11.506] [SEVERE ] updating countdown to 41208
[16:48:11.528] [SEVERE ] updating countdown to 41186
[16:48:11.554] [SEVERE ] updating countdown to 41160
[16:48:11.580] [SEVERE ] updating countdown to 41134
[16:48:11.603] [SEVERE ] updating countdown to 41111
[16:48:11.629] [SEVERE ] updating countdown to 41085
[16:48:11.655] [SEVERE ] updating countdown to 41059
[16:48:11.681] [SEVERE ] updating countdown to 41033
[16:48:11.707] [SEVERE ] updating countdown to 41007
[16:48:11.733] [SEVERE ] updating countdown to 40981
[16:48:11.759] [SEVERE ] updating countdown to 40955
[16:48:11.780] [SEVERE ] updating countdown to 40934
[16:48:11.806] [SEVERE ] updating countdown to 40908
[16:48:11.832] [SEVERE ] updating countdown to 40882
[16:48:11.853] [SEVERE ] updating countdown to 40861
[16:48:11.874] [SEVERE ] updating countdown to 40840
[16:48:11.896] [SEVERE ] updating countdown to 40818
[16:48:11.917] [SEVERE ] updating countdown to 40797
[16:48:11.942] [SEVERE ] updating countdown to 40772
[16:48:11.967] [SEVERE ] updating countdown to 40747
[16:48:11.993] [SEVERE ] updating countdown to 40721
[16:48:12.014] [SEVERE ] updating countdown to 40700
[16:48:12.040] [SEVERE ] updating countdown to 40674
[16:48:12.066] [SEVERE ] updating countdown to 40648
[16:48:12.088] [SEVERE ] updating countdown to 40626
[16:48:12.111] [SEVERE ] updating countdown to 40603
[16:48:12.133] [SEVERE ] updating countdown to 40581
[16:48:12.156] [SEVERE ] updating countdown to 40558
[16:48:12.182] [SEVERE ] updating countdown to 40532
[16:48:12.204] [SEVERE ] updating countdown to 40510
[16:48:12.225] [SEVERE ] updating countdown to 40489
[16:48:12.246] [SEVERE ] updating countdown to 40468
[16:48:12.268] [SEVERE ] updating countdown to 40446
[16:48:12.291] [SEVERE ] updating countdown to 40423
[16:48:12.316] [SEVERE ] updating countdown to 40398
[16:48:12.338] [SEVERE ] updating countdown to 40376
[16:48:12.362] [SEVERE ] updating countdown to 40352
[16:48:12.385] [SEVERE ] updating countdown to 40329
[16:48:12.411] [SEVERE ] updating countdown to 40303
[16:48:12.436] [SEVERE ] updating countdown to 40278
[16:48:12.462] [SEVERE ] updating countdown to 40252
[16:48:12.488] [SEVERE ] updating countdown to 40226
[16:48:12.514] [SEVERE ] updating countdown to 40200
[16:48:12.538] [SEVERE ] updating countdown to 40176
[16:48:12.564] [SEVERE ] updating countdown to 40150
[16:48:12.590] [SEVERE ] updating countdown to 40124
[16:48:12.616] [SEVERE ] updating countdown to 40098
[16:48:12.638] [SEVERE ] updating countdown to 40076
[16:48:12.659] [SEVERE ] updating countdown to 40055
[16:48:12.681] [SEVERE ] updating countdown to 40033
[16:48:12.703] [SEVERE ] updating countdown to 40011
[16:48:12.724] [SEVERE ] updating countdown to 39990
[16:48:12.747] [SEVERE ] updating countdown to 39967
[16:48:12.769] [SEVERE ] updating countdown to 39945
[16:48:12.792] [SEVERE ] updating countdown to 39922
[16:48:12.814] [SEVERE ] updating countdown to 39900
[16:48:12.836] [SEVERE ] updating countdown to 39878
[16:48:12.858] [SEVERE ] updating countdown to 39856
[16:48:12.879] [SEVERE ] updating countdown to 39835
[16:48:12.901] [SEVERE ] updating countdown to 39813
[16:48:12.924] [SEVERE ] updating countdown to 39790
[16:48:12.949] [SEVERE ] updating countdown to 39765
[16:48:12.975] [SEVERE ] updating countdown to 39739
[16:48:12.999] [SEVERE ] updating countdown to 39715
[16:48:13.019] [SEVERE ] updating countdown to 39695
[16:48:13.041] [SEVERE ] updating countdown to 39673
[16:48:13.067] [SEVERE ] updating countdown to 39647
[16:48:13.092] [SEVERE ] updating countdown to 39622
[16:48:13.115] [SEVERE ] updating countdown to 39599
[16:48:13.141] [SEVERE ] updating countdown to 39573
[16:48:13.166] [SEVERE ] updating countdown to 39548
[16:48:13.191] [SEVERE ] updating countdown to 39523
[16:48:13.217] [SEVERE ] updating countdown to 39497
[16:48:13.238] [SEVERE ] updating countdown to 39476
[16:48:13.264] [SEVERE ] updating countdown to 39450
[16:48:13.285] [SEVERE ] updating countdown to 39429
[16:48:13.306] [SEVERE ] updating countdown to 39408
[16:48:13.332] [SEVERE ] updating countdown to 39382
[16:48:13.358] [SEVERE ] updating countdown to 39356
[16:48:13.384] [SEVERE ] updating countdown to 39330
[16:48:13.410] [SEVERE ] updating countdown to 39304
[16:48:13.433] [SEVERE ] updating countdown to 39281
[16:48:13.456] [SEVERE ] updating countdown to 39258
[16:48:13.479] [SEVERE ] updating countdown to 39235
[16:48:13.501] [SEVERE ] updating countdown to 39213
[16:48:13.523] [SEVERE ] updating countdown to 39191
[16:48:13.548] [SEVERE ] updating countdown to 39166
[16:48:13.574] [SEVERE ] updating countdown to 39140
[16:48:13.600] [SEVERE ] updating countdown to 39114
[16:48:13.624] [SEVERE ] updating countdown to 39090
[16:48:13.646] [SEVERE ] updating countdown to 39068
[16:48:13.669] [SEVERE ] updating countdown to 39045
[16:48:13.695] [SEVERE ] updating countdown to 39019
[16:48:13.714] [SEVERE ] key 87 was pressed by player 1
[16:48:13.714] [SEVERE ] removing player 1 token from slot 1
[16:48:13.716] [SEVERE ] updating countdown to 38998
[16:48:13.737] [SEVERE ] updating countdown to 38977
[16:48:13.763] [SEVERE ] updating countdown to 38951
[16:48:13.788] [SEVERE ] updating countdown to 38926
[16:48:13.811] [SEVERE ] updating countdown to 38903
[16:48:13.835] [SEVERE ] updating countdown to 38879
[16:48:13.861] [SEVERE ] updating countdown to 38853
[16:48:13.887] [SEVERE ] updating countdown to 38827
[16:48:13.910] [SEVERE ] updating countdown to 38804
[16:48:13.931] [SEVERE ] updating countdown to 38783
[16:48:13.953] [SEVERE ] updating countdown to 38761
[16:48:13.977] [SEVERE ] updating countdown to 38737
[16:48:14.002] [SEVERE ] updating countdown to 38712
[16:48:14.023] [SEVERE ] updating countdown to 38691
[16:48:14.045] [SEVERE ] updating countdown to 38669
[16:48:14.071] [SEVERE ] updating countdown to 38643
[16:48:14.096] [SEVERE ] updating countdown to 38618
[16:48:14.119] [SEVERE ] updating countdown to 38595
[16:48:14.145] [SEVERE ] updating countdown to 38569
[16:48:14.170] [SEVERE ] updating countdown to 38544
[16:48:14.193] [SEVERE ] updating countdown to 38521
[16:48:14.216] [SEVERE ] updating countdown to 38498
[16:48:14.242] [SEVERE ] updating countdown to 38472
[16:48:14.268] [SEVERE ] updating countdown to 38446
[16:48:14.294] [SEVERE ] updating countdown to 38420
[16:48:14.315] [SEVERE ] updating countdown to 38399
[16:48:14.338] [SEVERE ] updating countdown to 38376
[16:48:14.362] [SEVERE ] updating countdown to 38352
[16:48:14.387] [SEVERE ] updating countdown to 38327
[16:48:14.409] [SEVERE ] updating countdown to 38305
[16:48:14.430] [SEVERE ] updating countdown to 38284
[16:48:14.454] [SEVERE ] updating countdown to 38260
[16:48:14.480] [SEVERE ] updating countdown to 38234
[16:48:14.506] [SEVERE ] updating countdown to 38208
[16:48:14.532] [SEVERE ] updating countdown to 38182
[16:48:14.557] [SEVERE ] updating countdown to 38157
[16:48:14.582] [SEVERE ] updating countdown to 38132
[16:48:14.608] [SEVERE ] updating countdown to 38106
[16:48:14.630] [SEVERE ] updating countdown to 38084
[16:48:14.652] [SEVERE ] updating countdown to 38062
[16:48:14.678] [SEVERE ] updating countdown to 38036
[16:48:14.704] [SEVERE ] updating countdown to 38010
[16:48:14.730] [SEVERE ] updating countdown to 37984
[16:48:14.755] [SEVERE ] updating countdown to 37959
[16:48:14.781] [SEVERE ] updating countdown to 37933
[16:48:14.807] [SEVERE ] updating countdown to 37907
[16:48:14.831] [SEVERE ] updating countdown to 37883
[16:48:14.857] [SEVERE ] updating countdown to 37857
[16:48:14.882] [SEVERE ] updating countdown to 37832
[16:48:14.905] [SEVERE ] updating countdown to 37809
[16:48:14.927] [SEVERE ] updating countdown to 37787
[16:48:14.953] [SEVERE ] updating countdown to 37761
[16:48:14.975] [SEVERE ] updating countdown to 37739
[16:48:14.997] [SEVERE ] updating countdown to 37717
[16:48:15.018] [SEVERE ] updating countdown to 37696
[16:48:15.041] [SEVERE ] updating countdown to 37673
[16:48:15.067] [SEVERE ] updating countdown to 37647
[16:48:15.092] [SEVERE ] updating countdown to 37622
[16:48:15.117] [SEVERE ] updating countdown to 37597
[16:48:15.140] [SEVERE ] updating countdown to 37574
[16:48:15.162] [SEVERE ] updating countdown to 37552
[16:48:15.184] [SEVERE ] updating countdown to 37530
[16:48:15.206] [SEVERE ] updating countdown to 37508
[16:48:15.228] [SEVERE ] updating countdown to 37486
[16:48:15.252] [SEVERE ] updating countdown to 37462
[16:48:15.273] [SEVERE ] updating countdown to 37441
[16:48:15.299] [SEVERE ] updating countdown to 37415
[16:48:15.325] [SEVERE ] updating countdown to 37389
[16:48:15.348] [SEVERE ] updating countdown to 37366
[16:48:15.372] [SEVERE ] updating countdown to 37342
[16:48:15.398] [SEVERE ] updating countdown to 37316
[16:48:15.420] [SEVERE ] updating countdown to 37294
[16:48:15.445] [SEVERE ] updating countdown to 37269
[16:48:15.471] [SEVERE ] updating countdown to 37243
[16:48:15.497] [SEVERE ] updating countdown to 37217
[16:48:15.523] [SEVERE ] updating countdown to 37191
[16:48:15.545] [SEVERE ] updating countdown to 37169
[16:48:15.571] [SEVERE ] updating countdown to 37143
[16:48:15.593] [SEVERE ] updating countdown to 37121
[16:48:15.619] [SEVERE ] updating countdown to 37095
[16:48:15.641] [SEVERE ] updating countdown to 37073
[16:48:15.667] [SEVERE ] updating countdown to 37047
[16:48:15.693] [SEVERE ] updating countdown to 37021
[16:48:15.716] [SEVERE ] updating countdown to 36998
[16:48:15.740] [SEVERE ] updating countdown to 36974
[16:48:15.764] [SEVERE ] updating countdown to 36950
[16:48:15.785] [SEVERE ] updating countdown to 36929
[16:48:15.811] [SEVERE ] updating countdown to 36903
[16:48:15.835] [SEVERE ] updating countdown to 36879
[16:48:15.861] [SEVERE ] updating countdown to 36853
[16:48:15.887] [SEVERE ] updating countdown to 36827
[16:48:15.908] [SEVERE ] updating countdown to 36806
[16:48:15.929] [SEVERE ] updating countdown to 36785
[16:48:15.950] [SEVERE ] updating countdown to 36764
[16:48:15.972] [SEVERE ] updating countdown to 36742
[16:48:15.993] [SEVERE ] updating countdown to 36721
[16:48:16.014] [SEVERE ] updating countdown to 36700
[16:48:16.035] [SEVERE ] updating countdown to 36679
[16:48:16.057] [SEVERE ] updating countdown to 36657
[16:48:16.079] [SEVERE ] updating countdown to 36635
[16:48:16.100] [SEVERE ] updating countdown to 36614
[16:48:16.121] [SEVERE ] updating countdown to 36593
[16:48:16.143] [SEVERE ] updating countdown to 36571
[16:48:16.169] [SEVERE ] updating countdown to 36545
[16:48:16.194] [SEVERE ] updating countdown to 36520
[16:48:16.216] [SEVERE ] updating countdown to 36498
[16:48:16.237] [SEVERE ] updating countdown to 36477
[16:48:16.259] [SEVERE ] updating countdown to 36455
[16:48:16.283] [SEVERE ] updating countdown to 36431
[16:48:16.304] [SEVERE ] updating countdown to 36410
[16:48:16.325] [SEVERE ] updating countdown to 36389
[16:48:16.347] [SEVERE ] updating countdown to 36367
[16:48:16.371] [SEVERE ] updating countdown to 36343
[16:48:16.396] [SEVERE ] updating countdown to 36318
[16:48:16.418] [SEVERE ] updating countdown to 36296
[16:48:16.442] [SEVERE ] updating countdown to 36272
[16:48:16.463] [SEVERE ] updating countdown to 36251
[16:48:16.489] [SEVERE ] updating countdown to 36225
[16:48:16.510] [SEVERE ] updating countdown to 36204
[16:48:16.532] [SEVERE ] updating countdown to 36182
[16:48:16.555] [SEVERE ] updating countdown to 36159
[16:48:16.581] [SEVERE ] updating countdown to 36133
[16:48:16.607] [SEVERE ] updating countdown to 36107
[16:48:16.631] [SEVERE ] updating countdown to 36083
[16:48:16.653] [SEVERE ] updating countdown to 36061
[16:48:16.676] [SEVERE ] updating countdown to 36038
[16:48:16.689] [SEVERE ] key 87 was pressed by player 1
[16:48:16.690] [SEVERE ] player 1 placing token on slot 1
[16:48:16.697] [SEVERE ] updating countdown to 36017
[16:48:16.718] [SEVERE ] updating countdown to 35996
[16:48:16.741] [SEVERE ] updating countdown to 35973
