[10:05:39.092] [INFO   ] thread main starting.
[10:05:39.098] [SEVERE ] cannot read configuration file config.properties trying from resources.
[10:05:39.101] [SEVERE ] configuration file was loaded from resources directory.
[10:05:43.603] [INFO   ] thread dealer starting.
[10:05:55.772] [SEVERE ] updating countdown to 47835
[10:05:55.793] [SEVERE ] updating countdown to 47814
[10:05:55.814] [SEVERE ] updating countdown to 47793
[10:05:55.835] [SEVERE ] updating countdown to 47772
[10:05:55.857] [SEVERE ] updating countdown to 47750
[10:05:55.878] [SEVERE ] updating countdown to 47729
[10:05:55.900] [SEVERE ] updating countdown to 47707
[10:05:55.922] [SEVERE ] updating countdown to 47685
[10:05:55.958] [SEVERE ] updating countdown to 47649
[10:05:55.983] [SEVERE ] updating countdown to 47624
[10:05:56.009] [SEVERE ] updating countdown to 47598
[10:05:56.030] [SEVERE ] updating countdown to 47577
[10:05:56.051] [SEVERE ] updating countdown to 47556
[10:05:56.074] [SEVERE ] updating countdown to 47533
[10:05:56.095] [SEVERE ] updating countdown to 47512
[10:05:56.115] [SEVERE ] updating countdown to 47492
[10:05:56.137] [SEVERE ] updating countdown to 47470
[10:05:56.158] [SEVERE ] updating countdown to 47449
[10:05:56.179] [SEVERE ] updating countdown to 47428
[10:05:56.200] [SEVERE ] updating countdown to 47407
[10:05:56.222] [SEVERE ] updating countdown to 47385
[10:05:56.243] [SEVERE ] updating countdown to 47364
[10:05:56.264] [SEVERE ] updating countdown to 47343
[10:05:56.284] [SEVERE ] updating countdown to 47323
[10:05:56.307] [SEVERE ] updating countdown to 47300
[10:05:56.329] [SEVERE ] updating countdown to 47278
[10:05:56.350] [SEVERE ] updating countdown to 47257
[10:05:56.372] [SEVERE ] updating countdown to 47235
[10:05:56.393] [SEVERE ] updating countdown to 47214
[10:05:56.414] [SEVERE ] updating countdown to 47193
[10:05:56.435] [SEVERE ] updating countdown to 47172
[10:05:56.456] [SEVERE ] updating countdown to 47151
[10:05:56.477] [SEVERE ] updating countdown to 47130
[10:05:56.498] [SEVERE ] updating countdown to 47109
[10:05:56.521] [SEVERE ] updating countdown to 47086
[10:05:56.544] [SEVERE ] updating countdown to 47063
[10:05:56.565] [SEVERE ] updating countdown to 47042
[10:05:56.587] [SEVERE ] updating countdown to 47020
[10:05:56.609] [SEVERE ] updating countdown to 46998
[10:05:56.631] [SEVERE ] updating countdown to 46976
[10:05:56.652] [SEVERE ] updating countdown to 46955
[10:05:56.673] [SEVERE ] updating countdown to 46934
[10:05:56.694] [SEVERE ] updating countdown to 46913
[10:05:56.715] [SEVERE ] updating countdown to 46892
[10:05:56.738] [SEVERE ] updating countdown to 46869
[10:05:56.758] [SEVERE ] updating countdown to 46849
[10:05:56.780] [SEVERE ] updating countdown to 46827
[10:05:56.801] [SEVERE ] updating countdown to 46806
[10:05:56.822] [SEVERE ] updating countdown to 46785
[10:05:56.848] [SEVERE ] updating countdown to 46759
[10:05:56.869] [SEVERE ] updating countdown to 46738
[10:05:56.891] [SEVERE ] updating countdown to 46716
[10:05:56.913] [SEVERE ] updating countdown to 46694
[10:05:56.933] [SEVERE ] updating countdown to 46674
[10:05:56.954] [SEVERE ] updating countdown to 46653
[10:05:56.975] [SEVERE ] updating countdown to 46632
[10:05:56.980] [SEVERE ] key 67 was pressed by player 1
[10:05:56.980] [SEVERE ] player 1 placing token on slot 10
[10:05:56.997] [SEVERE ] updating countdown to 46610
[10:05:57.019] [SEVERE ] updating countdown to 46588
[10:05:57.040] [SEVERE ] updating countdown to 46567
[10:05:57.061] [SEVERE ] updating countdown to 46546
[10:05:57.084] [SEVERE ] updating countdown to 46523
[10:05:57.110] [SEVERE ] updating countdown to 46497
[10:05:57.135] [SEVERE ] updating countdown to 46472
[10:05:57.155] [SEVERE ] updating countdown to 46452
[10:05:57.179] [SEVERE ] updating countdown to 46428
[10:05:57.204] [SEVERE ] updating countdown to 46403
[10:05:57.226] [SEVERE ] updating countdown to 46381
[10:05:57.252] [SEVERE ] updating countdown to 46355
[10:05:57.274] [SEVERE ] updating countdown to 46333
[10:05:57.295] [SEVERE ] updating countdown to 46312
[10:05:57.317] [SEVERE ] updating countdown to 46290
[10:05:57.339] [SEVERE ] updating countdown to 46268
[10:05:57.360] [SEVERE ] updating countdown to 46247
[10:05:57.383] [SEVERE ] updating countdown to 46224
[10:05:57.404] [SEVERE ] updating countdown to 46203
[10:05:57.430] [SEVERE ] updating countdown to 46177
[10:05:57.453] [SEVERE ] updating countdown to 46154
[10:05:57.479] [SEVERE ] updating countdown to 46128
[10:05:57.503] [SEVERE ] updating countdown to 46104
[10:05:57.528] [SEVERE ] updating countdown to 46079
[10:05:57.550] [SEVERE ] updating countdown to 46057
[10:05:57.574] [SEVERE ] updating countdown to 46033
[10:05:57.596] [SEVERE ] updating countdown to 46011
[10:05:57.620] [SEVERE ] updating countdown to 45987
[10:05:57.643] [SEVERE ] updating countdown to 45964
[10:05:57.669] [SEVERE ] updating countdown to 45938
[10:05:57.694] [SEVERE ] updating countdown to 45913
[10:05:57.718] [SEVERE ] updating countdown to 45889
[10:05:57.741] [SEVERE ] updating countdown to 45866
[10:05:57.763] [SEVERE ] updating countdown to 45844
[10:05:57.784] [SEVERE ] updating countdown to 45823
[10:05:57.802] [SEVERE ] key 67 was pressed by player 1
[10:05:57.803] [SEVERE ] removing player 1 token from slot 10
[10:05:57.805] [SEVERE ] updating countdown to 45802
[10:05:57.826] [SEVERE ] updating countdown to 45781
[10:05:57.849] [SEVERE ] updating countdown to 45758
[10:05:57.870] [SEVERE ] updating countdown to 45737
[10:05:57.893] [SEVERE ] updating countdown to 45714
[10:05:57.918] [SEVERE ] updating countdown to 45689
[10:05:57.939] [SEVERE ] updating countdown to 45668
[10:05:57.960] [SEVERE ] updating countdown to 45647
[10:05:57.981] [SEVERE ] updating countdown to 45626
[10:05:58.006] [SEVERE ] updating countdown to 45601
[10:05:58.028] [SEVERE ] updating countdown to 45579
[10:05:58.052] [SEVERE ] updating countdown to 45555
[10:05:58.073] [SEVERE ] updating countdown to 45534
[10:05:58.095] [SEVERE ] updating countdown to 45512
[10:05:58.118] [SEVERE ] updating countdown to 45489
[10:05:58.139] [SEVERE ] updating countdown to 45468
[10:05:58.165] [SEVERE ] updating countdown to 45442
[10:05:58.187] [SEVERE ] updating countdown to 45420
[10:05:58.208] [SEVERE ] updating countdown to 45399
[10:05:58.229] [SEVERE ] updating countdown to 45378
[10:05:58.250] [SEVERE ] updating countdown to 45357
[10:05:58.275] [SEVERE ] updating countdown to 45332
[10:05:58.297] [SEVERE ] updating countdown to 45310
[10:05:58.320] [SEVERE ] updating countdown to 45287
[10:05:58.342] [SEVERE ] updating countdown to 45265
[10:05:58.367] [SEVERE ] updating countdown to 45240
[10:05:58.393] [SEVERE ] updating countdown to 45214
[10:05:58.414] [SEVERE ] updating countdown to 45193
[10:05:58.440] [SEVERE ] updating countdown to 45167
[10:05:58.466] [SEVERE ] updating countdown to 45141
[10:05:58.489] [SEVERE ] updating countdown to 45118
[10:05:58.513] [SEVERE ] updating countdown to 45094
[10:05:58.539] [SEVERE ] updating countdown to 45068
[10:05:58.562] [SEVERE ] updating countdown to 45045
[10:05:58.588] [SEVERE ] updating countdown to 45019
[10:05:58.610] [SEVERE ] updating countdown to 44997
[10:05:58.635] [SEVERE ] updating countdown to 44972
[10:05:58.657] [SEVERE ] updating countdown to 44950
[10:05:58.683] [SEVERE ] updating countdown to 44924
[10:05:58.707] [SEVERE ] updating countdown to 44900
[10:05:58.732] [SEVERE ] updating countdown to 44875
[10:05:58.753] [SEVERE ] updating countdown to 44854
[10:05:58.776] [SEVERE ] updating countdown to 44831
[10:05:58.778] [SEVERE ] key 86 was pressed by player 1
[10:05:58.779] [SEVERE ] player 1 placing token on slot 11
[10:05:58.797] [SEVERE ] updating countdown to 44810
[10:05:58.817] [SEVERE ] updating countdown to 44790
[10:05:58.838] [SEVERE ] updating countdown to 44769
[10:05:58.859] [SEVERE ] updating countdown to 44748
[10:05:58.880] [SEVERE ] updating countdown to 44727
[10:05:58.901] [SEVERE ] updating countdown to 44706
[10:05:58.923] [SEVERE ] updating countdown to 44684
[10:05:58.943] [SEVERE ] updating countdown to 44664
[10:05:58.964] [SEVERE ] updating countdown to 44643
[10:05:58.986] [SEVERE ] updating countdown to 44621
[10:05:59.006] [SEVERE ] updating countdown to 44601
[10:05:59.027] [SEVERE ] updating countdown to 44580
[10:05:59.049] [SEVERE ] updating countdown to 44558
[10:05:59.069] [SEVERE ] updating countdown to 44538
[10:05:59.090] [SEVERE ] updating countdown to 44517
[10:05:59.111] [SEVERE ] updating countdown to 44496
[10:05:59.137] [SEVERE ] updating countdown to 44470
[10:05:59.161] [SEVERE ] updating countdown to 44446
[10:05:59.183] [SEVERE ] updating countdown to 44424
[10:05:59.204] [SEVERE ] updating countdown to 44403
[10:05:59.227] [SEVERE ] updating countdown to 44380
[10:05:59.249] [SEVERE ] updating countdown to 44358
[10:05:59.274] [SEVERE ] updating countdown to 44333
[10:05:59.297] [SEVERE ] updating countdown to 44310
[10:05:59.323] [SEVERE ] updating countdown to 44284
[10:05:59.348] [SEVERE ] updating countdown to 44259
[10:05:59.373] [SEVERE ] updating countdown to 44234
[10:05:59.395] [SEVERE ] updating countdown to 44212
[10:05:59.421] [SEVERE ] updating countdown to 44186
[10:05:59.443] [SEVERE ] updating countdown to 44164
[10:05:59.466] [SEVERE ] updating countdown to 44141
[10:05:59.487] [SEVERE ] updating countdown to 44120
[10:05:59.509] [SEVERE ] updating countdown to 44098
[10:05:59.531] [SEVERE ] updating countdown to 44076
[10:05:59.553] [SEVERE ] updating countdown to 44054
[10:05:59.574] [SEVERE ] updating countdown to 44033
[10:05:59.600] [SEVERE ] updating countdown to 44007
[10:05:59.623] [SEVERE ] updating countdown to 43984
[10:05:59.645] [SEVERE ] updating countdown to 43962
[10:05:59.667] [SEVERE ] updating countdown to 43940
[10:05:59.689] [SEVERE ] updating countdown to 43918
[10:05:59.712] [SEVERE ] updating countdown to 43895
[10:05:59.732] [SEVERE ] updating countdown to 43875
[10:05:59.753] [SEVERE ] updating countdown to 43854
[10:05:59.775] [SEVERE ] updating countdown to 43832
[10:05:59.798] [SEVERE ] updating countdown to 43809
[10:05:59.818] [SEVERE ] updating countdown to 43789
[10:05:59.840] [SEVERE ] updating countdown to 43767
[10:05:59.862] [SEVERE ] updating countdown to 43745
[10:05:59.882] [SEVERE ] updating countdown to 43725
[10:05:59.907] [SEVERE ] updating countdown to 43700
[10:05:59.928] [SEVERE ] updating countdown to 43679
[10:05:59.949] [SEVERE ] updating countdown to 43658
[10:05:59.972] [SEVERE ] updating countdown to 43635
[10:05:59.993] [SEVERE ] updating countdown to 43614
[10:06:00.015] [SEVERE ] updating countdown to 43592
[10:06:00.037] [SEVERE ] updating countdown to 43570
[10:06:00.058] [SEVERE ] updating countdown to 43549
[10:06:00.081] [SEVERE ] updating countdown to 43526
[10:06:00.104] [SEVERE ] updating countdown to 43503
[10:06:00.128] [SEVERE ] updating countdown to 43479
[10:06:00.149] [SEVERE ] updating countdown to 43458
[10:06:00.172] [SEVERE ] updating countdown to 43435
[10:06:00.195] [SEVERE ] updating countdown to 43412
[10:06:00.216] [SEVERE ] updating countdown to 43391
[10:06:00.236] [SEVERE ] updating countdown to 43371
[10:06:00.260] [SEVERE ] updating countdown to 43347
[10:06:00.282] [SEVERE ] updating countdown to 43325
[10:06:00.303] [SEVERE ] updating countdown to 43304
[10:06:00.325] [SEVERE ] updating countdown to 43282
[10:06:00.347] [SEVERE ] updating countdown to 43260
[10:06:00.369] [SEVERE ] updating countdown to 43238
[10:06:00.392] [SEVERE ] updating countdown to 43215
[10:06:00.414] [SEVERE ] updating countdown to 43193
[10:06:00.435] [SEVERE ] updating countdown to 43172
[10:06:00.455] [SEVERE ] updating countdown to 43152
[10:06:00.477] [SEVERE ] updating countdown to 43130
[10:06:00.500] [SEVERE ] updating countdown to 43107
[10:06:00.522] [SEVERE ] updating countdown to 43085
[10:06:00.543] [SEVERE ] updating countdown to 43064
[10:06:00.563] [SEVERE ] updating countdown to 43044
[10:06:00.587] [SEVERE ] updating countdown to 43020
[10:06:00.611] [SEVERE ] updating countdown to 42996
[10:06:00.633] [SEVERE ] updating countdown to 42974
[10:06:00.654] [SEVERE ] updating countdown to 42953
[10:06:00.676] [SEVERE ] updating countdown to 42931
[10:06:00.698] [SEVERE ] updating countdown to 42909
[10:06:00.719] [SEVERE ] updating countdown to 42888
[10:06:00.740] [SEVERE ] updating countdown to 42867
[10:06:00.761] [SEVERE ] updating countdown to 42846
[10:06:00.786] [SEVERE ] updating countdown to 42821
[10:06:00.807] [SEVERE ] updating countdown to 42800
[10:06:00.828] [SEVERE ] updating countdown to 42779
[10:06:00.849] [SEVERE ] updating countdown to 42758
[10:06:00.874] [SEVERE ] updating countdown to 42733
[10:06:00.899] [SEVERE ] updating countdown to 42708
[10:06:00.923] [SEVERE ] updating countdown to 42684
[10:06:00.949] [SEVERE ] updating countdown to 42658
[10:06:00.971] [SEVERE ] updating countdown to 42636
[10:06:00.993] [SEVERE ] updating countdown to 42614
[10:06:01.014] [SEVERE ] updating countdown to 42593
[10:06:01.036] [SEVERE ] updating countdown to 42571
[10:06:01.062] [SEVERE ] updating countdown to 42545
[10:06:01.085] [SEVERE ] updating countdown to 42522
[10:06:01.107] [SEVERE ] updating countdown to 42500
[10:06:01.128] [SEVERE ] updating countdown to 42479
[10:06:01.149] [SEVERE ] updating countdown to 42458
[10:06:01.170] [SEVERE ] updating countdown to 42437
[10:06:01.192] [SEVERE ] updating countdown to 42415
[10:06:01.212] [SEVERE ] updating countdown to 42395
[10:06:01.234] [SEVERE ] updating countdown to 42373
[10:06:01.255] [SEVERE ] updating countdown to 42352
[10:06:01.277] [SEVERE ] updating countdown to 42330
[10:06:01.299] [SEVERE ] updating countdown to 42308
[10:06:01.321] [SEVERE ] updating countdown to 42286
[10:06:01.342] [SEVERE ] updating countdown to 42265
[10:06:01.364] [SEVERE ] updating countdown to 42243
[10:06:01.385] [SEVERE ] updating countdown to 42222
[10:06:01.407] [SEVERE ] updating countdown to 42200
[10:06:01.427] [SEVERE ] updating countdown to 42180
[10:06:01.433] [SEVERE ] key 82 was pressed by player 1
[10:06:01.433] [SEVERE ] player 1 placing token on slot 3
[10:06:01.449] [SEVERE ] updating countdown to 42158
[10:06:01.471] [SEVERE ] updating countdown to 42136
[10:06:01.491] [SEVERE ] updating countdown to 42116
[10:06:01.513] [SEVERE ] updating countdown to 42094
[10:06:01.534] [SEVERE ] updating countdown to 42073
[10:06:01.555] [SEVERE ] updating countdown to 42052
[10:06:01.577] [SEVERE ] updating countdown to 42030
[10:06:01.598] [SEVERE ] updating countdown to 42009
[10:06:01.620] [SEVERE ] updating countdown to 41987
[10:06:01.642] [SEVERE ] updating countdown to 41965
[10:06:01.665] [SEVERE ] updating countdown to 41942
[10:06:01.686] [SEVERE ] updating countdown to 41921
[10:06:01.708] [SEVERE ] updating countdown to 41899
[10:06:01.730] [SEVERE ] updating countdown to 41877
[10:06:01.752] [SEVERE ] updating countdown to 41855
[10:06:01.774] [SEVERE ] updating countdown to 41833
[10:06:01.797] [SEVERE ] updating countdown to 41810
[10:06:01.822] [SEVERE ] updating countdown to 41785
[10:06:01.843] [SEVERE ] updating countdown to 41764
[10:06:01.864] [SEVERE ] updating countdown to 41743
[10:06:01.885] [SEVERE ] updating countdown to 41722
[10:06:01.906] [SEVERE ] updating countdown to 41701
[10:06:01.929] [SEVERE ] updating countdown to 41678
[10:06:01.951] [SEVERE ] updating countdown to 41656
[10:06:01.973] [SEVERE ] updating countdown to 41634
[10:06:01.995] [SEVERE ] updating countdown to 41612
[10:06:02.017] [SEVERE ] updating countdown to 41590
[10:06:02.037] [SEVERE ] updating countdown to 41570
[10:06:02.058] [SEVERE ] updating countdown to 41549
[10:06:02.079] [SEVERE ] updating countdown to 41528
[10:06:02.102] [SEVERE ] updating countdown to 41505
[10:06:02.125] [SEVERE ] updating countdown to 41482
[10:06:02.151] [SEVERE ] updating countdown to 41456
[10:06:02.174] [SEVERE ] updating countdown to 41433
[10:06:02.200] [SEVERE ] updating countdown to 41407
[10:06:02.222] [SEVERE ] updating countdown to 41385
[10:06:02.245] [SEVERE ] updating countdown to 41362
[10:06:02.266] [SEVERE ] updating countdown to 41341
[10:06:02.288] [SEVERE ] updating countdown to 41319
[10:06:02.313] [SEVERE ] updating countdown to 41294
[10:06:02.339] [SEVERE ] updating countdown to 41268
[10:06:02.361] [SEVERE ] updating countdown to 41246
[10:06:02.384] [SEVERE ] updating countdown to 41223
[10:06:02.406] [SEVERE ] updating countdown to 41201
[10:06:02.426] [SEVERE ] updating countdown to 41181
[10:06:02.427] [SEVERE ] key 69 was pressed by player 1
[10:06:02.427] [SEVERE ] player 1 placing token on slot 2
[10:06:02.428] [SEVERE ] removing player 1 token from slot 11
[10:06:02.428] [SEVERE ] removing player 1 token from slot 3
[10:06:02.428] [SEVERE ] removing player 1 token from slot 2
[10:06:02.429] [SEVERE ] setting player 1 score to 1
[10:06:02.429] [SEVERE ] removing player 1 token from slot 11
[10:06:02.429] [SEVERE ] removing player 1 token from slot 3
[10:06:02.429] [SEVERE ] removing player 1 token from slot 2
[10:06:02.431] [SEVERE ] setting player 1 freeze to 1000
[10:06:02.447] [SEVERE ] updating countdown to 41160
[10:06:02.472] [SEVERE ] updating countdown to 41135
[10:06:02.497] [SEVERE ] updating countdown to 41110
[10:06:02.519] [SEVERE ] updating countdown to 41088
[10:06:02.542] [SEVERE ] updating countdown to 41065
[10:06:02.565] [SEVERE ] updating countdown to 41042
[10:06:02.589] [SEVERE ] updating countdown to 41018
[10:06:02.614] [SEVERE ] updating countdown to 40993
[10:06:02.636] [SEVERE ] updating countdown to 40971
[10:06:02.658] [SEVERE ] updating countdown to 40949
[10:06:02.683] [SEVERE ] updating countdown to 40924
[10:06:02.706] [SEVERE ] updating countdown to 40901
[10:06:02.728] [SEVERE ] updating countdown to 40879
[10:06:02.751] [SEVERE ] updating countdown to 40856
[10:06:02.772] [SEVERE ] updating countdown to 40835
[10:06:02.797] [SEVERE ] updating countdown to 40810
[10:06:02.823] [SEVERE ] updating countdown to 40784
[10:06:02.849] [SEVERE ] updating countdown to 40758
[10:06:02.874] [SEVERE ] updating countdown to 40733
[10:06:02.899] [SEVERE ] updating countdown to 40708
[10:06:02.925] [SEVERE ] updating countdown to 40682
[10:06:02.950] [SEVERE ] updating countdown to 40657
[10:06:02.970] [SEVERE ] updating countdown to 40637
[10:06:02.993] [SEVERE ] updating countdown to 40614
[10:06:03.019] [SEVERE ] updating countdown to 40588
[10:06:03.042] [SEVERE ] updating countdown to 40565
[10:06:03.068] [SEVERE ] updating countdown to 40539
[10:06:03.091] [SEVERE ] updating countdown to 40516
[10:06:03.117] [SEVERE ] updating countdown to 40490
[10:06:03.138] [SEVERE ] updating countdown to 40469
[10:06:03.161] [SEVERE ] updating countdown to 40446
[10:06:03.183] [SEVERE ] updating countdown to 40424
[10:06:03.204] [SEVERE ] updating countdown to 40403
[10:06:03.225] [SEVERE ] updating countdown to 40382
[10:06:03.247] [SEVERE ] updating countdown to 40360
[10:06:03.268] [SEVERE ] updating countdown to 40339
[10:06:03.293] [SEVERE ] updating countdown to 40314
[10:06:03.316] [SEVERE ] updating countdown to 40291
[10:06:03.337] [SEVERE ] updating countdown to 40270
[10:06:03.360] [SEVERE ] updating countdown to 40247
[10:06:03.382] [SEVERE ] updating countdown to 40225
[10:06:03.405] [SEVERE ] updating countdown to 40202
[10:06:03.430] [SEVERE ] updating countdown to 40177
[10:06:03.451] [SEVERE ] updating countdown to 40156
[10:06:03.475] [SEVERE ] updating countdown to 40132
[10:06:03.500] [SEVERE ] updating countdown to 40107
[10:06:03.524] [SEVERE ] updating countdown to 40083
[10:06:03.545] [SEVERE ] updating countdown to 40062
[10:06:03.571] [SEVERE ] updating countdown to 40036
[10:06:03.597] [SEVERE ] updating countdown to 40010
[10:06:03.621] [SEVERE ] updating countdown to 39986
[10:06:03.643] [SEVERE ] updating countdown to 39964
[10:06:03.664] [SEVERE ] updating countdown to 39943
[10:06:03.690] [SEVERE ] updating countdown to 39917
[10:06:03.712] [SEVERE ] updating countdown to 39895
[10:06:03.733] [SEVERE ] updating countdown to 39874
[10:06:03.757] [SEVERE ] updating countdown to 39850
[10:06:03.779] [SEVERE ] updating countdown to 39828
[10:06:03.805] [SEVERE ] updating countdown to 39802
[10:06:03.828] [SEVERE ] updating countdown to 39779
[10:06:03.849] [SEVERE ] updating countdown to 39758
[10:06:03.874] [SEVERE ] updating countdown to 39733
[10:06:03.895] [SEVERE ] updating countdown to 39712
[10:06:03.917] [SEVERE ] updating countdown to 39690
[10:06:03.938] [SEVERE ] updating countdown to 39669
[10:06:03.960] [SEVERE ] updating countdown to 39647
[10:06:03.985] [SEVERE ] updating countdown to 39622
[10:06:04.005] [SEVERE ] updating countdown to 39602
[10:06:04.028] [SEVERE ] updating countdown to 39579
[10:06:04.053] [SEVERE ] updating countdown to 39554
[10:06:04.079] [SEVERE ] updating countdown to 39528
[10:06:04.103] [SEVERE ] updating countdown to 39504
[10:06:04.127] [SEVERE ] updating countdown to 39480
[10:06:04.152] [SEVERE ] updating countdown to 39455
[10:06:04.178] [SEVERE ] updating countdown to 39429
[10:06:04.200] [SEVERE ] updating countdown to 39407
[10:06:04.223] [SEVERE ] updating countdown to 39384
[10:06:04.247] [SEVERE ] updating countdown to 39360
[10:06:04.273] [SEVERE ] updating countdown to 39334
[10:06:04.297] [SEVERE ] updating countdown to 39310
[10:06:04.320] [SEVERE ] updating countdown to 39287
[10:06:04.346] [SEVERE ] updating countdown to 39261
[10:06:04.371] [SEVERE ] updating countdown to 39236
[10:06:04.393] [SEVERE ] updating countdown to 39214
[10:06:04.415] [SEVERE ] updating countdown to 39192
[10:06:04.441] [SEVERE ] updating countdown to 39166
[10:06:04.462] [SEVERE ] updating countdown to 39145
[10:06:04.488] [SEVERE ] updating countdown to 39119
[10:06:04.514] [SEVERE ] updating countdown to 39093
[10:06:04.540] [SEVERE ] updating countdown to 39067
[10:06:04.562] [SEVERE ] updating countdown to 39045
[10:06:04.582] [SEVERE ] updating countdown to 39025
[10:06:04.603] [SEVERE ] updating countdown to 39004
[10:06:04.625] [SEVERE ] updating countdown to 38982
[10:06:04.646] [SEVERE ] updating countdown to 38961
[10:06:04.669] [SEVERE ] updating countdown to 38938
[10:06:04.692] [SEVERE ] updating countdown to 38915
[10:06:04.717] [SEVERE ] updating countdown to 38890
[10:06:04.741] [SEVERE ] updating countdown to 38866
[10:06:04.761] [SEVERE ] updating countdown to 38846
[10:06:04.784] [SEVERE ] updating countdown to 38823
[10:06:04.805] [SEVERE ] updating countdown to 38802
[10:06:04.826] [SEVERE ] updating countdown to 38781
[10:06:04.848] [SEVERE ] updating countdown to 38759
[10:06:04.870] [SEVERE ] updating countdown to 38737
[10:06:04.891] [SEVERE ] updating countdown to 38716
[10:06:04.914] [SEVERE ] updating countdown to 38693
[10:06:04.934] [SEVERE ] updating countdown to 38673
[10:06:04.955] [SEVERE ] updating countdown to 38652
[10:06:04.976] [SEVERE ] updating countdown to 38631
[10:06:04.998] [SEVERE ] updating countdown to 38609
[10:06:05.018] [SEVERE ] updating countdown to 38589
[10:06:05.039] [SEVERE ] updating countdown to 38568
[10:06:05.045] [SEVERE ] key 67 was pressed by player 1
[10:06:05.045] [SEVERE ] player 1 placing token on slot 10
[10:06:05.061] [SEVERE ] updating countdown to 38546
[10:06:05.081] [SEVERE ] updating countdown to 38526
[10:06:05.102] [SEVERE ] updating countdown to 38505
[10:06:05.123] [SEVERE ] updating countdown to 38484
[10:06:05.144] [SEVERE ] updating countdown to 38463
[10:06:05.165] [SEVERE ] updating countdown to 38442
[10:06:05.186] [SEVERE ] updating countdown to 38421
[10:06:05.207] [SEVERE ] updating countdown to 38400
[10:06:05.228] [SEVERE ] updating countdown to 38379
[10:06:05.249] [SEVERE ] updating countdown to 38358
[10:06:05.270] [SEVERE ] updating countdown to 38337
[10:06:05.291] [SEVERE ] updating countdown to 38316
[10:06:05.312] [SEVERE ] updating countdown to 38295
[10:06:05.334] [SEVERE ] updating countdown to 38273
[10:06:05.356] [SEVERE ] updating countdown to 38251
[10:06:05.377] [SEVERE ] updating countdown to 38230
[10:06:05.399] [SEVERE ] updating countdown to 38208
[10:06:05.419] [SEVERE ] updating countdown to 38188
[10:06:05.440] [SEVERE ] updating countdown to 38167
[10:06:05.461] [SEVERE ] updating countdown to 38146
[10:06:05.482] [SEVERE ] updating countdown to 38125
[10:06:05.504] [SEVERE ] updating countdown to 38103
[10:06:05.524] [SEVERE ] updating countdown to 38083
[10:06:05.545] [SEVERE ] updating countdown to 38062
[10:06:05.567] [SEVERE ] updating countdown to 38040
[10:06:05.588] [SEVERE ] updating countdown to 38019
[10:06:05.608] [SEVERE ] updating countdown to 37999
[10:06:05.629] [SEVERE ] updating countdown to 37978
[10:06:05.651] [SEVERE ] updating countdown to 37956
[10:06:05.677] [SEVERE ] updating countdown to 37930
[10:06:05.700] [SEVERE ] updating countdown to 37907
[10:06:05.724] [SEVERE ] updating countdown to 37883
[10:06:05.738] [SEVERE ] key 67 was pressed by player 1
[10:06:05.746] [SEVERE ] updating countdown to 37861
[10:06:05.768] [SEVERE ] updating countdown to 37839
[10:06:05.791] [SEVERE ] updating countdown to 37816
[10:06:05.812] [SEVERE ] updating countdown to 37795
[10:06:05.833] [SEVERE ] updating countdown to 37774
[10:06:05.854] [SEVERE ] updating countdown to 37753
[10:06:05.855] [SEVERE ] key 88 was pressed by player 1
[10:06:05.855] [SEVERE ] player 1 placing token on slot 9
[10:06:05.875] [SEVERE ] updating countdown to 37732
[10:06:05.897] [SEVERE ] updating countdown to 37710
[10:06:05.918] [SEVERE ] updating countdown to 37689
[10:06:05.940] [SEVERE ] updating countdown to 37667
[10:06:05.962] [SEVERE ] updating countdown to 37645
[10:06:05.982] [SEVERE ] updating countdown to 37625
[10:06:06.003] [SEVERE ] updating countdown to 37604
[10:06:06.025] [SEVERE ] updating countdown to 37582
[10:06:06.045] [SEVERE ] updating countdown to 37562
[10:06:06.066] [SEVERE ] updating countdown to 37541
[10:06:06.087] [SEVERE ] updating countdown to 37520
[10:06:06.108] [SEVERE ] updating countdown to 37499
[10:06:06.132] [SEVERE ] updating countdown to 37475
[10:06:06.154] [SEVERE ] updating countdown to 37453
[10:06:06.175] [SEVERE ] updating countdown to 37432
[10:06:06.196] [SEVERE ] updating countdown to 37411
[10:06:06.217] [SEVERE ] updating countdown to 37390
[10:06:06.238] [SEVERE ] updating countdown to 37369
[10:06:06.259] [SEVERE ] updating countdown to 37348
[10:06:06.280] [SEVERE ] updating countdown to 37327
[10:06:06.301] [SEVERE ] updating countdown to 37306
[10:06:06.322] [SEVERE ] updating countdown to 37285
[10:06:06.343] [SEVERE ] updating countdown to 37264
[10:06:06.364] [SEVERE ] updating countdown to 37243
[10:06:06.385] [SEVERE ] updating countdown to 37222
[10:06:06.406] [SEVERE ] updating countdown to 37201
[10:06:06.427] [SEVERE ] updating countdown to 37180
[10:06:06.448] [SEVERE ] updating countdown to 37159
[10:06:06.470] [SEVERE ] updating countdown to 37137
[10:06:06.491] [SEVERE ] updating countdown to 37116
[10:06:06.513] [SEVERE ] updating countdown to 37094
[10:06:06.533] [SEVERE ] updating countdown to 37074
[10:06:06.554] [SEVERE ] updating countdown to 37053
[10:06:06.575] [SEVERE ] updating countdown to 37032
[10:06:06.597] [SEVERE ] updating countdown to 37010
[10:06:06.607] [SEVERE ] key 68 was pressed by player 1
[10:06:06.608] [SEVERE ] player 1 placing token on slot 6
[10:06:06.617] [SEVERE ] updating countdown to 36990
