[11:52:03.046] [INFO   ] thread main starting.
[11:52:03.051] [SEVERE ] cannot read configuration file config.properties trying from resources.
[11:52:03.052] [SEVERE ] configuration file was loaded from resources directory.
[11:52:03.385] [INFO   ] thread dealer starting.
[11:52:15.461] [SEVERE ] updating countdown to 47932
[11:52:15.487] [SEVERE ] updating countdown to 47906
[11:52:15.508] [SEVERE ] updating countdown to 47885
[11:52:15.530] [SEVERE ] updating countdown to 47863
[11:52:15.556] [SEVERE ] updating countdown to 47837
[11:52:15.581] [SEVERE ] updating countdown to 47812
[11:52:15.602] [SEVERE ] updating countdown to 47791
[11:52:15.624] [SEVERE ] updating countdown to 47769
[11:52:15.646] [SEVERE ] updating countdown to 47748
[11:52:15.669] [SEVERE ] updating countdown to 47724
[11:52:15.690] [SEVERE ] updating countdown to 47703
[11:52:15.712] [SEVERE ] updating countdown to 47681
[11:52:15.735] [SEVERE ] updating countdown to 47658
[11:52:15.761] [SEVERE ] updating countdown to 47632
[11:52:15.784] [SEVERE ] updating countdown to 47609
[11:52:15.810] [SEVERE ] updating countdown to 47583
[11:52:15.834] [SEVERE ] updating countdown to 47559
[11:52:15.855] [SEVERE ] updating countdown to 47538
[11:52:15.877] [SEVERE ] updating countdown to 47516
[11:52:15.898] [SEVERE ] updating countdown to 47495
[11:52:15.919] [SEVERE ] updating countdown to 47474
[11:52:15.943] [SEVERE ] updating countdown to 47450
[11:52:15.964] [SEVERE ] updating countdown to 47429
[11:52:15.988] [SEVERE ] updating countdown to 47405
[11:52:16.009] [SEVERE ] updating countdown to 47384
[11:52:16.033] [SEVERE ] updating countdown to 47360
[11:52:16.055] [SEVERE ] updating countdown to 47338
[11:52:16.081] [SEVERE ] updating countdown to 47312
[11:52:16.102] [SEVERE ] updating countdown to 47291
[11:52:16.127] [SEVERE ] updating countdown to 47266
[11:52:16.153] [SEVERE ] updating countdown to 47240
[11:52:16.179] [SEVERE ] updating countdown to 47214
[11:52:16.202] [SEVERE ] updating countdown to 47191
[11:52:16.223] [SEVERE ] updating countdown to 47170
[11:52:16.249] [SEVERE ] updating countdown to 47144
[11:52:16.275] [SEVERE ] updating countdown to 47118
[11:52:16.297] [SEVERE ] updating countdown to 47096
[11:52:16.318] [SEVERE ] updating countdown to 47075
[11:52:16.338] [SEVERE ] updating countdown to 47055
[11:52:16.359] [SEVERE ] updating countdown to 47034
[11:52:16.385] [SEVERE ] updating countdown to 47008
[11:52:16.406] [SEVERE ] updating countdown to 46987
[11:52:16.431] [SEVERE ] updating countdown to 46962
[11:52:16.453] [SEVERE ] updating countdown to 46940
[11:52:16.479] [SEVERE ] updating countdown to 46914
[11:52:16.503] [SEVERE ] updating countdown to 46890
[11:52:16.529] [SEVERE ] updating countdown to 46864
[11:52:16.553] [SEVERE ] updating countdown to 46840
[11:52:16.576] [SEVERE ] updating countdown to 46817
[11:52:16.597] [SEVERE ] updating countdown to 46796
[11:52:16.623] [SEVERE ] updating countdown to 46770
[11:52:16.645] [SEVERE ] updating countdown to 46748
[11:52:16.667] [SEVERE ] updating countdown to 46726
[11:52:16.688] [SEVERE ] updating countdown to 46705
[11:52:16.709] [SEVERE ] updating countdown to 46684
[11:52:16.731] [SEVERE ] updating countdown to 46662
[11:52:16.753] [SEVERE ] updating countdown to 46640
[11:52:16.774] [SEVERE ] updating countdown to 46619
[11:52:16.795] [SEVERE ] updating countdown to 46598
[11:52:16.816] [SEVERE ] updating countdown to 46577
[11:52:16.842] [SEVERE ] updating countdown to 46551
[11:52:16.863] [SEVERE ] updating countdown to 46530
[11:52:16.886] [SEVERE ] updating countdown to 46507
[11:52:16.907] [SEVERE ] updating countdown to 46486
[11:52:16.928] [SEVERE ] updating countdown to 46465
[11:52:16.952] [SEVERE ] updating countdown to 46441
[11:52:16.974] [SEVERE ] updating countdown to 46419
[11:52:16.995] [SEVERE ] updating countdown to 46398
[11:52:17.018] [SEVERE ] updating countdown to 46375
[11:52:17.041] [SEVERE ] updating countdown to 46352
[11:52:17.063] [SEVERE ] updating countdown to 46330
[11:52:17.089] [SEVERE ] updating countdown to 46304
[11:52:17.115] [SEVERE ] updating countdown to 46278
[11:52:17.141] [SEVERE ] updating countdown to 46252
[11:52:17.167] [SEVERE ] updating countdown to 46226
[11:52:17.191] [SEVERE ] updating countdown to 46202
[11:52:17.217] [SEVERE ] updating countdown to 46176
[11:52:17.229] [SEVERE ] key 81 was pressed by player 1
[11:52:17.239] [SEVERE ] updating countdown to 46154
[11:52:17.265] [SEVERE ] updating countdown to 46128
[11:52:17.288] [SEVERE ] updating countdown to 46105
[11:52:17.310] [SEVERE ] updating countdown to 46083
[11:52:17.336] [SEVERE ] updating countdown to 46057
[11:52:17.362] [SEVERE ] updating countdown to 46031
[11:52:17.385] [SEVERE ] updating countdown to 46008
[11:52:17.410] [SEVERE ] updating countdown to 45983
[11:52:17.432] [SEVERE ] updating countdown to 45961
[11:52:17.457] [SEVERE ] updating countdown to 45936
[11:52:17.480] [SEVERE ] updating countdown to 45913
[11:52:17.506] [SEVERE ] updating countdown to 45887
[11:52:17.527] [SEVERE ] updating countdown to 45866
[11:52:17.552] [SEVERE ] updating countdown to 45841
[11:52:17.573] [SEVERE ] updating countdown to 45820
[11:52:17.597] [SEVERE ] updating countdown to 45796
[11:52:17.618] [SEVERE ] updating countdown to 45775
[11:52:17.644] [SEVERE ] updating countdown to 45749
[11:52:17.665] [SEVERE ] updating countdown to 45728
[11:52:17.686] [SEVERE ] updating countdown to 45707
[11:52:17.709] [SEVERE ] updating countdown to 45684
[11:52:17.730] [SEVERE ] updating countdown to 45663
[11:52:17.752] [SEVERE ] updating countdown to 45641
[11:52:17.778] [SEVERE ] updating countdown to 45615
[11:52:17.801] [SEVERE ] updating countdown to 45592
[11:52:17.827] [SEVERE ] updating countdown to 45566
[11:52:17.853] [SEVERE ] updating countdown to 45540
[11:52:17.874] [SEVERE ] updating countdown to 45519
[11:52:17.897] [SEVERE ] updating countdown to 45496
[11:52:17.918] [SEVERE ] updating countdown to 45475
[11:52:17.941] [SEVERE ] updating countdown to 45452
[11:52:17.952] [SEVERE ] setting player 1 freeze to 0
[11:52:17.952] [SEVERE ] player 1 placing token on slot 0
[11:52:17.953] [SEVERE ] removing player 1 token from slot 0
[11:52:17.953] [SEVERE ] setting player 1 freeze to 3000
[11:52:17.962] [SEVERE ] updating countdown to 45431
[11:52:17.983] [SEVERE ] updating countdown to 45410
[11:52:18.005] [SEVERE ] updating countdown to 45388
[11:52:18.029] [SEVERE ] updating countdown to 45364
[11:52:18.055] [SEVERE ] updating countdown to 45338
[11:52:18.078] [SEVERE ] updating countdown to 45315
[11:52:18.099] [SEVERE ] updating countdown to 45294
[11:52:18.121] [SEVERE ] updating countdown to 45272
[11:52:18.142] [SEVERE ] updating countdown to 45251
[11:52:18.163] [SEVERE ] updating countdown to 45230
[11:52:18.184] [SEVERE ] updating countdown to 45209
[11:52:18.207] [SEVERE ] updating countdown to 45186
[11:52:18.228] [SEVERE ] updating countdown to 45165
[11:52:18.249] [SEVERE ] updating countdown to 45144
[11:52:18.271] [SEVERE ] updating countdown to 45122
[11:52:18.293] [SEVERE ] updating countdown to 45100
[11:52:18.319] [SEVERE ] updating countdown to 45074
[11:52:18.342] [SEVERE ] updating countdown to 45051
[11:52:18.368] [SEVERE ] updating countdown to 45025
[11:52:18.393] [SEVERE ] updating countdown to 45000
[11:52:18.415] [SEVERE ] updating countdown to 44978
[11:52:18.441] [SEVERE ] updating countdown to 44952
[11:52:18.463] [SEVERE ] updating countdown to 44930
[11:52:18.488] [SEVERE ] updating countdown to 44905
[11:52:18.510] [SEVERE ] updating countdown to 44883
[11:52:18.532] [SEVERE ] updating countdown to 44861
[11:52:18.553] [SEVERE ] updating countdown to 44840
[11:52:18.579] [SEVERE ] updating countdown to 44814
[11:52:18.600] [SEVERE ] updating countdown to 44793
[11:52:18.626] [SEVERE ] updating countdown to 44767
[11:52:18.652] [SEVERE ] updating countdown to 44741
[11:52:18.676] [SEVERE ] updating countdown to 44717
[11:52:18.698] [SEVERE ] updating countdown to 44695
[11:52:18.720] [SEVERE ] updating countdown to 44673
[11:52:18.740] [SEVERE ] updating countdown to 44653
[11:52:18.761] [SEVERE ] updating countdown to 44632
[11:52:18.787] [SEVERE ] updating countdown to 44606
[11:52:18.813] [SEVERE ] updating countdown to 44580
[11:52:18.839] [SEVERE ] updating countdown to 44554
[11:52:18.860] [SEVERE ] updating countdown to 44533
[11:52:18.882] [SEVERE ] updating countdown to 44511
[11:52:18.908] [SEVERE ] updating countdown to 44485
[11:52:18.930] [SEVERE ] updating countdown to 44463
[11:52:18.952] [SEVERE ] updating countdown to 44441
[11:52:18.975] [SEVERE ] updating countdown to 44418
[11:52:18.996] [SEVERE ] updating countdown to 44397
[11:52:19.020] [SEVERE ] updating countdown to 44373
[11:52:19.045] [SEVERE ] updating countdown to 44348
[11:52:19.066] [SEVERE ] updating countdown to 44327
[11:52:19.091] [SEVERE ] updating countdown to 44302
[11:52:19.113] [SEVERE ] updating countdown to 44280
[11:52:19.136] [SEVERE ] updating countdown to 44257
[11:52:19.159] [SEVERE ] updating countdown to 44234
[11:52:19.182] [SEVERE ] updating countdown to 44211
[11:52:19.207] [SEVERE ] updating countdown to 44186
[11:52:19.233] [SEVERE ] updating countdown to 44160
[11:52:19.258] [SEVERE ] updating countdown to 44135
[11:52:19.284] [SEVERE ] updating countdown to 44109
[11:52:19.310] [SEVERE ] updating countdown to 44083
[11:52:19.336] [SEVERE ] updating countdown to 44057
[11:52:19.358] [SEVERE ] updating countdown to 44035
[11:52:19.384] [SEVERE ] updating countdown to 44009
[11:52:19.408] [SEVERE ] updating countdown to 43985
[11:52:19.433] [SEVERE ] updating countdown to 43960
[11:52:19.455] [SEVERE ] updating countdown to 43938
[11:52:19.477] [SEVERE ] updating countdown to 43916
[11:52:19.502] [SEVERE ] updating countdown to 43891
[11:52:19.527] [SEVERE ] updating countdown to 43866
[11:52:19.551] [SEVERE ] updating countdown to 43842
[11:52:19.574] [SEVERE ] updating countdown to 43819
[11:52:19.600] [SEVERE ] updating countdown to 43793
[11:52:19.621] [SEVERE ] updating countdown to 43772
[11:52:19.643] [SEVERE ] updating countdown to 43750
[11:52:19.665] [SEVERE ] updating countdown to 43728
[11:52:19.690] [SEVERE ] updating countdown to 43703
[11:52:19.711] [SEVERE ] updating countdown to 43682
[11:52:19.732] [SEVERE ] updating countdown to 43661
[11:52:19.754] [SEVERE ] updating countdown to 43639
[11:52:19.780] [SEVERE ] updating countdown to 43613
[11:52:19.803] [SEVERE ] updating countdown to 43590
[11:52:19.826] [SEVERE ] updating countdown to 43567
[11:52:19.848] [SEVERE ] updating countdown to 43545
[11:52:19.869] [SEVERE ] updating countdown to 43524
[11:52:19.891] [SEVERE ] updating countdown to 43502
[11:52:19.917] [SEVERE ] updating countdown to 43476
[11:52:19.939] [SEVERE ] updating countdown to 43454
[11:52:19.963] [SEVERE ] updating countdown to 43430
[11:52:19.984] [SEVERE ] updating countdown to 43409
[11:52:20.008] [SEVERE ] updating countdown to 43385
[11:52:20.034] [SEVERE ] updating countdown to 43359
[11:52:20.060] [SEVERE ] updating countdown to 43333
[11:52:20.085] [SEVERE ] updating countdown to 43308
[11:52:20.110] [SEVERE ] updating countdown to 43283
[11:52:20.132] [SEVERE ] updating countdown to 43261
[11:52:20.158] [SEVERE ] updating countdown to 43235
[11:52:20.184] [SEVERE ] updating countdown to 43209
[11:52:20.207] [SEVERE ] updating countdown to 43186
[11:52:20.229] [SEVERE ] updating countdown to 43164
[11:52:20.255] [SEVERE ] updating countdown to 43138
[11:52:20.280] [SEVERE ] updating countdown to 43113
[11:52:20.300] [SEVERE ] updating countdown to 43093
[11:52:20.326] [SEVERE ] updating countdown to 43067
[11:52:20.352] [SEVERE ] updating countdown to 43041
[11:52:20.373] [SEVERE ] updating countdown to 43020
[11:52:20.395] [SEVERE ] updating countdown to 42998
[11:52:20.419] [SEVERE ] updating countdown to 42974
[11:52:20.445] [SEVERE ] updating countdown to 42948
[11:52:20.471] [SEVERE ] updating countdown to 42922
[11:52:20.494] [SEVERE ] updating countdown to 42899
[11:52:20.515] [SEVERE ] updating countdown to 42878
[11:52:20.541] [SEVERE ] updating countdown to 42852
[11:52:20.563] [SEVERE ] updating countdown to 42830
[11:52:20.587] [SEVERE ] updating countdown to 42806
[11:52:20.608] [SEVERE ] updating countdown to 42785
[11:52:20.634] [SEVERE ] updating countdown to 42759
[11:52:20.659] [SEVERE ] updating countdown to 42734
[11:52:20.684] [SEVERE ] updating countdown to 42709
[11:52:20.710] [SEVERE ] updating countdown to 42683
[11:52:20.734] [SEVERE ] updating countdown to 42659
[11:52:20.760] [SEVERE ] updating countdown to 42633
[11:52:20.781] [SEVERE ] updating countdown to 42612
[11:52:20.803] [SEVERE ] updating countdown to 42590
[11:52:20.827] [SEVERE ] updating countdown to 42566
[11:52:20.849] [SEVERE ] updating countdown to 42544
[11:52:20.870] [SEVERE ] updating countdown to 42523
[11:52:20.890] [SEVERE ] updating countdown to 42503
[11:52:20.912] [SEVERE ] updating countdown to 42481
[11:52:20.933] [SEVERE ] updating countdown to 42460
[11:52:20.954] [SEVERE ] setting player 1 freeze to 0
[11:52:20.955] [SEVERE ] updating countdown to 42438
[11:52:20.976] [SEVERE ] updating countdown to 42417
[11:52:21.002] [SEVERE ] updating countdown to 42391
[11:52:21.027] [SEVERE ] updating countdown to 42366
[11:52:21.050] [SEVERE ] updating countdown to 42343
[11:52:21.071] [SEVERE ] updating countdown to 42322
[11:52:21.093] [SEVERE ] updating countdown to 42300
[11:52:21.119] [SEVERE ] updating countdown to 42274
[11:52:21.142] [SEVERE ] updating countdown to 42251
[11:52:21.163] [SEVERE ] updating countdown to 42230
[11:52:21.184] [SEVERE ] updating countdown to 42209
[11:52:21.207] [SEVERE ] updating countdown to 42186
[11:52:21.229] [SEVERE ] updating countdown to 42164
[11:52:21.251] [SEVERE ] updating countdown to 42142
[11:52:21.277] [SEVERE ] updating countdown to 42116
[11:52:21.299] [SEVERE ] updating countdown to 42094
[11:52:21.320] [SEVERE ] updating countdown to 42073
[11:52:21.341] [SEVERE ] updating countdown to 42052
[11:52:21.367] [SEVERE ] updating countdown to 42026
[11:52:21.389] [SEVERE ] updating countdown to 42004
[11:52:21.411] [SEVERE ] updating countdown to 41982
[11:52:21.433] [SEVERE ] updating countdown to 41960
[11:52:21.455] [SEVERE ] updating countdown to 41938
[11:52:21.476] [SEVERE ] updating countdown to 41917
[11:52:21.502] [SEVERE ] updating countdown to 41891
[11:52:21.524] [SEVERE ] updating countdown to 41869
[11:52:21.549] [SEVERE ] updating countdown to 41844
[11:52:21.571] [SEVERE ] updating countdown to 41822
[11:52:21.594] [SEVERE ] updating countdown to 41799
[11:52:21.608] [SEVERE ] key 87 was pressed by player 1
[11:52:21.609] [SEVERE ] player 1 placing token on slot 1
[11:52:21.609] [SEVERE ] setting player 1 freeze to 3000
[11:52:21.615] [SEVERE ] updating countdown to 41778
[11:52:21.638] [SEVERE ] updating countdown to 41755
[11:52:21.659] [SEVERE ] updating countdown to 41734
[11:52:21.682] [SEVERE ] updating countdown to 41711
[11:52:21.703] [SEVERE ] updating countdown to 41690
[11:52:21.725] [SEVERE ] updating countdown to 41668
[11:52:21.746] [SEVERE ] updating countdown to 41647
[11:52:21.767] [SEVERE ] updating countdown to 41626
[11:52:21.790] [SEVERE ] updating countdown to 41603
[11:52:21.813] [SEVERE ] updating countdown to 41580
[11:52:21.835] [SEVERE ] updating countdown to 41558
[11:52:21.857] [SEVERE ] updating countdown to 41536
[11:52:21.878] [SEVERE ] updating countdown to 41515
[11:52:21.901] [SEVERE ] updating countdown to 41492
[11:52:21.922] [SEVERE ] updating countdown to 41471
[11:52:21.945] [SEVERE ] updating countdown to 41448
[11:52:21.969] [SEVERE ] updating countdown to 41424
[11:52:21.990] [SEVERE ] updating countdown to 41403
[11:52:22.013] [SEVERE ] updating countdown to 41380
[11:52:22.035] [SEVERE ] updating countdown to 41358
[11:52:22.056] [SEVERE ] updating countdown to 41337
[11:52:22.077] [SEVERE ] updating countdown to 41316
[11:52:22.100] [SEVERE ] updating countdown to 41293
[11:52:22.122] [SEVERE ] updating countdown to 41271
[11:52:22.143] [SEVERE ] updating countdown to 41250
[11:52:22.169] [SEVERE ] updating countdown to 41224
[11:52:22.193] [SEVERE ] updating countdown to 41200
[11:52:22.218] [SEVERE ] updating countdown to 41175
[11:52:22.242] [SEVERE ] updating countdown to 41151
[11:52:22.264] [SEVERE ] updating countdown to 41129
[11:52:22.286] [SEVERE ] updating countdown to 41107
[11:52:22.308] [SEVERE ] updating countdown to 41085
[11:52:22.333] [SEVERE ] updating countdown to 41060
[11:52:22.359] [SEVERE ] updating countdown to 41034
[11:52:22.382] [SEVERE ] updating countdown to 41011
[11:52:22.404] [SEVERE ] updating countdown to 40989
[11:52:22.427] [SEVERE ] updating countdown to 40966
[11:52:22.449] [SEVERE ] updating countdown to 40944
[11:52:22.471] [SEVERE ] updating countdown to 40922
[11:52:22.493] [SEVERE ] updating countdown to 40900
[11:52:22.519] [SEVERE ] updating countdown to 40874
[11:52:22.545] [SEVERE ] updating countdown to 40848
[11:52:22.570] [SEVERE ] updating countdown to 40823
[11:52:22.596] [SEVERE ] updating countdown to 40797
[11:52:22.619] [SEVERE ] updating countdown to 40774
[11:52:22.645] [SEVERE ] updating countdown to 40748
[11:52:22.669] [SEVERE ] updating countdown to 40724
[11:52:22.691] [SEVERE ] updating countdown to 40702
[11:52:22.715] [SEVERE ] updating countdown to 40678
[11:52:22.740] [SEVERE ] updating countdown to 40653
[11:52:22.761] [SEVERE ] updating countdown to 40632
[11:52:22.781] [SEVERE ] updating countdown to 40612
[11:52:22.803] [SEVERE ] updating countdown to 40590
[11:52:22.824] [SEVERE ] updating countdown to 40569
[11:52:22.846] [SEVERE ] updating countdown to 40547
[11:52:22.872] [SEVERE ] updating countdown to 40521
[11:52:22.895] [SEVERE ] updating countdown to 40498
[11:52:22.921] [SEVERE ] updating countdown to 40472
[11:52:22.947] [SEVERE ] updating countdown to 40446
[11:52:22.973] [SEVERE ] updating countdown to 40420
[11:52:22.994] [SEVERE ] updating countdown to 40399
[11:52:23.016] [SEVERE ] updating countdown to 40377
[11:52:23.042] [SEVERE ] updating countdown to 40351
[11:52:23.068] [SEVERE ] updating countdown to 40325
[11:52:23.094] [SEVERE ] updating countdown to 40299
[11:52:23.116] [SEVERE ] updating countdown to 40277
[11:52:23.137] [SEVERE ] updating countdown to 40256
[11:52:23.163] [SEVERE ] updating countdown to 40230
[11:52:23.184] [SEVERE ] updating countdown to 40209
[11:52:23.194] [SEVERE ] key 68 was pressed by player 1
[11:52:23.206] [SEVERE ] updating countdown to 40187
[11:52:23.227] [SEVERE ] updating countdown to 40166
[11:52:23.249] [SEVERE ] updating countdown to 40144
[11:52:23.275] [SEVERE ] updating countdown to 40118
[11:52:23.297] [SEVERE ] updating countdown to 40096
[11:52:23.323] [SEVERE ] updating countdown to 40070
[11:52:23.349] [SEVERE ] updating countdown to 40044
[11:52:23.375] [SEVERE ] updating countdown to 40018
[11:52:23.401] [SEVERE ] updating countdown to 39992
[11:52:23.423] [SEVERE ] updating countdown to 39970
[11:52:23.447] [SEVERE ] updating countdown to 39946
[11:52:23.469] [SEVERE ] updating countdown to 39924
[11:52:23.493] [SEVERE ] updating countdown to 39900
[11:52:23.519] [SEVERE ] updating countdown to 39874
[11:52:23.543] [SEVERE ] updating countdown to 39850
[11:52:23.567] [SEVERE ] updating countdown to 39826
[11:52:23.592] [SEVERE ] updating countdown to 39801
[11:52:23.618] [SEVERE ] updating countdown to 39775
[11:52:23.639] [SEVERE ] updating countdown to 39754
[11:52:23.662] [SEVERE ] updating countdown to 39731
[11:52:23.684] [SEVERE ] updating countdown to 39709
[11:52:23.708] [SEVERE ] updating countdown to 39685
[11:52:23.730] [SEVERE ] updating countdown to 39663
[11:52:23.756] [SEVERE ] updating countdown to 39637
[11:52:23.780] [SEVERE ] updating countdown to 39613
[11:52:23.801] [SEVERE ] updating countdown to 39592
[11:52:23.822] [SEVERE ] updating countdown to 39571
[11:52:23.848] [SEVERE ] updating countdown to 39545
[11:52:23.874] [SEVERE ] updating countdown to 39519
[11:52:23.895] [SEVERE ] updating countdown to 39498
[11:52:23.921] [SEVERE ] updating countdown to 39472
[11:52:23.946] [SEVERE ] updating countdown to 39447
[11:52:23.969] [SEVERE ] updating countdown to 39424
[11:52:23.990] [SEVERE ] updating countdown to 39403
[11:52:24.012] [SEVERE ] updating countdown to 39381
[11:52:24.034] [SEVERE ] updating countdown to 39359
[11:52:24.055] [SEVERE ] updating countdown to 39338
[11:52:24.079] [SEVERE ] updating countdown to 39314
[11:52:24.105] [SEVERE ] updating countdown to 39288
[11:52:24.129] [SEVERE ] updating countdown to 39264
[11:52:24.155] [SEVERE ] updating countdown to 39238
[11:52:24.180] [SEVERE ] updating countdown to 39213
[11:52:24.202] [SEVERE ] updating countdown to 39191
[11:52:24.227] [SEVERE ] updating countdown to 39166
[11:52:24.254] [SEVERE ] updating countdown to 39139
[11:52:24.275] [SEVERE ] updating countdown to 39118
[11:52:24.297] [SEVERE ] updating countdown to 39096
[11:52:24.323] [SEVERE ] updating countdown to 39070
[11:52:24.344] [SEVERE ] updating countdown to 39049
[11:52:24.369] [SEVERE ] updating countdown to 39024
[11:52:24.393] [SEVERE ] updating countdown to 39000
[11:52:24.419] [SEVERE ] updating countdown to 38974
[11:52:24.444] [SEVERE ] updating countdown to 38949
[11:52:24.466] [SEVERE ] updating countdown to 38927
[11:52:24.491] [SEVERE ] updating countdown to 38902
[11:52:24.514] [SEVERE ] updating countdown to 38879
[11:52:24.540] [SEVERE ] updating countdown to 38853
[11:52:24.561] [SEVERE ] updating countdown to 38832
[11:52:24.584] [SEVERE ] updating countdown to 38809
[11:52:24.608] [SEVERE ] updating countdown to 38785
[11:52:24.611] [SEVERE ] setting player 1 freeze to 0
[11:52:24.612] [SEVERE ] player 1 placing token on slot 6
[11:52:24.612] [SEVERE ] setting player 1 freeze to 3000
[11:52:24.630] [SEVERE ] updating countdown to 38763
[11:52:24.654] [SEVERE ] updating countdown to 38739
[11:52:24.675] [SEVERE ] updating countdown to 38718
[11:52:24.701] [SEVERE ] updating countdown to 38692
[11:52:24.727] [SEVERE ] updating countdown to 38666
[11:52:24.748] [SEVERE ] updating countdown to 38645
[11:52:24.772] [SEVERE ] updating countdown to 38621
[11:52:24.793] [SEVERE ] updating countdown to 38600
[11:52:24.815] [SEVERE ] updating countdown to 38578
[11:52:24.836] [SEVERE ] updating countdown to 38557
[11:52:24.859] [SEVERE ] updating countdown to 38534
[11:52:24.880] [SEVERE ] updating countdown to 38513
[11:52:24.902] [SEVERE ] updating countdown to 38491
[11:52:24.924] [SEVERE ] updating countdown to 38469
[11:52:24.946] [SEVERE ] updating countdown to 38447
[11:52:24.967] [SEVERE ] updating countdown to 38426
[11:52:24.988] [SEVERE ] updating countdown to 38405
[11:52:25.010] [SEVERE ] updating countdown to 38383
[11:52:25.032] [SEVERE ] updating countdown to 38361
[11:52:25.057] [SEVERE ] updating countdown to 38336
[11:52:25.081] [SEVERE ] updating countdown to 38312
[11:52:25.105] [SEVERE ] updating countdown to 38288
[11:52:25.128] [SEVERE ] updating countdown to 38265
[11:52:25.151] [SEVERE ] updating countdown to 38242
[11:52:25.172] [SEVERE ] updating countdown to 38221
[11:52:25.194] [SEVERE ] updating countdown to 38199
[11:52:25.220] [SEVERE ] updating countdown to 38173
[11:52:25.242] [SEVERE ] updating countdown to 38151
[11:52:25.265] [SEVERE ] updating countdown to 38128
[11:52:25.289] [SEVERE ] updating countdown to 38104
[11:52:25.315] [SEVERE ] updating countdown to 38078
[11:52:25.339] [SEVERE ] updating countdown to 38054
[11:52:25.365] [SEVERE ] updating countdown to 38028
[11:52:25.388] [SEVERE ] updating countdown to 38005
[11:52:25.411] [SEVERE ] updating countdown to 37982
[11:52:25.438] [SEVERE ] updating countdown to 37955
[11:52:25.459] [SEVERE ] updating countdown to 37934
[11:52:25.481] [SEVERE ] updating countdown to 37912
[11:52:25.504] [SEVERE ] updating countdown to 37889
[11:52:25.530] [SEVERE ] updating countdown to 37863
[11:52:25.556] [SEVERE ] updating countdown to 37837
[11:52:25.582] [SEVERE ] updating countdown to 37811
[11:52:25.605] [SEVERE ] updating countdown to 37788
[11:52:25.627] [SEVERE ] updating countdown to 37766
[11:52:25.648] [SEVERE ] updating countdown to 37745
[11:52:25.670] [SEVERE ] updating countdown to 37723
[11:52:25.693] [SEVERE ] updating countdown to 37700
[11:52:25.719] [SEVERE ] updating countdown to 37674
[11:52:25.745] [SEVERE ] updating countdown to 37648
[11:52:25.771] [SEVERE ] updating countdown to 37622
[11:52:25.794] [SEVERE ] updating countdown to 37599
[11:52:25.815] [SEVERE ] updating countdown to 37578
[11:52:25.836] [SEVERE ] updating countdown to 37557
[11:52:25.850] [SEVERE ] key 69 was pressed by player 1
[11:52:25.857] [SEVERE ] updating countdown to 37536
[11:52:25.878] [SEVERE ] updating countdown to 37515
[11:52:25.900] [SEVERE ] updating countdown to 37493
[11:52:25.921] [SEVERE ] updating countdown to 37472
[11:52:25.947] [SEVERE ] updating countdown to 37446
[11:52:25.968] [SEVERE ] updating countdown to 37425
[11:52:25.993] [SEVERE ] updating countdown to 37400
[11:52:26.014] [SEVERE ] updating countdown to 37379
[11:52:26.038] [SEVERE ] updating countdown to 37355
[11:52:26.063] [SEVERE ] updating countdown to 37330
[11:52:26.086] [SEVERE ] updating countdown to 37307
[11:52:26.110] [SEVERE ] updating countdown to 37283
[11:52:26.132] [SEVERE ] updating countdown to 37261
[11:52:26.155] [SEVERE ] updating countdown to 37238
[11:52:26.181] [SEVERE ] updating countdown to 37212
[11:52:26.203] [SEVERE ] updating countdown to 37190
[11:52:26.225] [SEVERE ] updating countdown to 37168
[11:52:26.247] [SEVERE ] updating countdown to 37146
[11:52:26.268] [SEVERE ] updating countdown to 37125
[11:52:26.295] [SEVERE ] updating countdown to 37098
[11:52:26.318] [SEVERE ] updating countdown to 37075
[11:52:26.341] [SEVERE ] updating countdown to 37052
[11:52:26.367] [SEVERE ] updating countdown to 37026
[11:52:26.391] [SEVERE ] updating countdown to 37002
[11:52:26.417] [SEVERE ] updating countdown to 36976
[11:52:26.438] [SEVERE ] updating countdown to 36955
[11:52:26.459] [SEVERE ] updating countdown to 36934
[11:52:26.484] [SEVERE ] updating countdown to 36909
[11:52:26.510] [SEVERE ] updating countdown to 36883
[11:52:26.536] [SEVERE ] updating countdown to 36857
[11:52:26.561] [SEVERE ] updating countdown to 36832
[11:52:26.585] [SEVERE ] updating countdown to 36808
[11:52:26.611] [SEVERE ] updating countdown to 36782
[11:52:26.634] [SEVERE ] updating countdown to 36759
[11:52:26.656] [SEVERE ] updating countdown to 36737
[11:52:26.682] [SEVERE ] updating countdown to 36711
[11:52:26.707] [SEVERE ] updating countdown to 36686
[11:52:26.728] [SEVERE ] updating countdown to 36665
[11:52:26.754] [SEVERE ] updating countdown to 36639
[11:52:26.778] [SEVERE ] updating countdown to 36615
[11:52:26.803] [SEVERE ] updating countdown to 36590
[11:52:26.827] [SEVERE ] updating countdown to 36566
[11:52:26.853] [SEVERE ] updating countdown to 36540
[11:52:26.874] [SEVERE ] updating countdown to 36519
[11:52:26.900] [SEVERE ] updating countdown to 36493
[11:52:26.921] [SEVERE ] updating countdown to 36472
[11:52:26.942] [SEVERE ] updating countdown to 36451
[11:52:26.967] [SEVERE ] updating countdown to 36426
[11:52:26.988] [SEVERE ] updating countdown to 36405
[11:52:27.012] [SEVERE ] updating countdown to 36381
[11:52:27.035] [SEVERE ] updating countdown to 36358
