[11:01:52.083] [INFO   ] thread main starting.
[11:01:52.088] [SEVERE ] cannot read configuration file config.properties trying from resources.
[11:01:52.090] [SEVERE ] configuration file was loaded from resources directory.
[11:01:52.431] [INFO   ] thread dealer starting.
[11:01:56.039] [SEVERE ] updating countdown to 56396
[11:01:56.062] [SEVERE ] updating countdown to 56373
[11:01:56.086] [SEVERE ] updating countdown to 56349
[11:01:56.109] [SEVERE ] updating countdown to 56326
[11:01:56.133] [SEVERE ] updating countdown to 56302
[11:01:56.154] [SEVERE ] updating countdown to 56281
[11:01:56.175] [SEVERE ] updating countdown to 56260
[11:01:56.196] [SEVERE ] updating countdown to 56239
[11:01:56.217] [SEVERE ] updating countdown to 56218
[11:01:56.241] [SEVERE ] updating countdown to 56194
[11:01:56.266] [SEVERE ] updating countdown to 56169
[11:01:56.292] [SEVERE ] updating countdown to 56143
[11:01:56.318] [SEVERE ] updating countdown to 56117
[11:01:56.342] [SEVERE ] updating countdown to 56093
[11:01:56.366] [SEVERE ] updating countdown to 56070
[11:01:56.388] [SEVERE ] updating countdown to 56047
[11:01:56.413] [SEVERE ] updating countdown to 56022
[11:01:56.435] [SEVERE ] updating countdown to 56000
[11:01:56.460] [SEVERE ] updating countdown to 55975
[11:01:56.486] [SEVERE ] updating countdown to 55949
[11:01:56.512] [SEVERE ] updating countdown to 55923
[11:01:56.538] [SEVERE ] updating countdown to 55897
[11:01:56.564] [SEVERE ] updating countdown to 55871
[11:01:56.590] [SEVERE ] updating countdown to 55845
[11:01:56.612] [SEVERE ] updating countdown to 55823
[11:01:56.637] [SEVERE ] updating countdown to 55798
[11:01:56.663] [SEVERE ] updating countdown to 55772
[11:01:56.687] [SEVERE ] updating countdown to 55748
[11:01:56.708] [SEVERE ] updating countdown to 55727
[11:01:56.734] [SEVERE ] updating countdown to 55701
[11:01:56.756] [SEVERE ] updating countdown to 55679
[11:01:56.778] [SEVERE ] updating countdown to 55657
[11:01:56.799] [SEVERE ] updating countdown to 55636
[11:01:56.824] [SEVERE ] updating countdown to 55611
[11:01:56.847] [SEVERE ] updating countdown to 55588
[11:01:56.868] [SEVERE ] updating countdown to 55568
[11:01:56.890] [SEVERE ] updating countdown to 55545
[11:01:56.912] [SEVERE ] updating countdown to 55523
[11:01:56.937] [SEVERE ] updating countdown to 55498
[11:01:56.959] [SEVERE ] updating countdown to 55476
[11:01:56.980] [SEVERE ] updating countdown to 55455
[11:01:57.003] [SEVERE ] updating countdown to 55432
[11:01:57.024] [SEVERE ] updating countdown to 55411
[11:01:57.049] [SEVERE ] updating countdown to 55386
[11:01:57.074] [SEVERE ] updating countdown to 55361
[11:01:57.096] [SEVERE ] updating countdown to 55339
[11:01:57.117] [SEVERE ] updating countdown to 55318
[11:01:57.139] [SEVERE ] updating countdown to 55296
[11:01:57.162] [SEVERE ] updating countdown to 55273
[11:01:57.188] [SEVERE ] updating countdown to 55247
[11:01:57.210] [SEVERE ] updating countdown to 55225
[11:01:57.231] [SEVERE ] updating countdown to 55204
[11:01:57.256] [SEVERE ] updating countdown to 55180
[11:01:57.281] [SEVERE ] updating countdown to 55154
[11:01:57.307] [SEVERE ] updating countdown to 55128
[11:01:57.329] [SEVERE ] updating countdown to 55106
[11:01:57.351] [SEVERE ] updating countdown to 55084
[11:01:57.373] [SEVERE ] updating countdown to 55062
[11:01:57.394] [SEVERE ] updating countdown to 55041
[11:01:57.415] [SEVERE ] updating countdown to 55020
[11:01:57.437] [SEVERE ] updating countdown to 54998
[11:01:57.459] [SEVERE ] updating countdown to 54976
[11:01:57.480] [SEVERE ] updating countdown to 54955
[11:01:57.506] [SEVERE ] updating countdown to 54929
[11:01:57.532] [SEVERE ] updating countdown to 54903
[11:01:57.558] [SEVERE ] updating countdown to 54877
[11:01:57.584] [SEVERE ] updating countdown to 54851
[11:01:57.607] [SEVERE ] updating countdown to 54828
[11:01:57.631] [SEVERE ] updating countdown to 54804
[11:01:57.655] [SEVERE ] updating countdown to 54780
[11:01:57.678] [SEVERE ] updating countdown to 54757
[11:01:57.700] [SEVERE ] updating countdown to 54735
[11:01:57.722] [SEVERE ] updating countdown to 54713
[11:01:57.747] [SEVERE ] updating countdown to 54688
[11:01:57.771] [SEVERE ] updating countdown to 54664
[11:01:57.797] [SEVERE ] updating countdown to 54638
[11:01:57.821] [SEVERE ] updating countdown to 54614
[11:01:57.842] [SEVERE ] updating countdown to 54593
[11:01:57.865] [SEVERE ] updating countdown to 54570
[11:01:57.887] [SEVERE ] updating countdown to 54548
[11:01:57.912] [SEVERE ] updating countdown to 54523
[11:01:57.935] [SEVERE ] updating countdown to 54500
[11:01:57.957] [SEVERE ] updating countdown to 54478
[11:01:57.979] [SEVERE ] updating countdown to 54456
[11:01:58.002] [SEVERE ] updating countdown to 54433
[11:01:58.022] [SEVERE ] updating countdown to 54413
[11:01:58.044] [SEVERE ] updating countdown to 54391
[11:01:58.064] [SEVERE ] updating countdown to 54371
[11:01:58.086] [SEVERE ] updating countdown to 54349
[11:01:58.111] [SEVERE ] updating countdown to 54324
[11:01:58.132] [SEVERE ] updating countdown to 54303
[11:01:58.158] [SEVERE ] updating countdown to 54277
[11:01:58.184] [SEVERE ] updating countdown to 54251
[11:01:58.208] [SEVERE ] updating countdown to 54227
[11:01:58.232] [SEVERE ] updating countdown to 54203
[11:01:58.254] [SEVERE ] updating countdown to 54181
[11:01:58.278] [SEVERE ] updating countdown to 54157
[11:01:58.302] [SEVERE ] updating countdown to 54133
[11:01:58.325] [SEVERE ] updating countdown to 54110
[11:01:58.346] [SEVERE ] updating countdown to 54089
[11:01:58.370] [SEVERE ] updating countdown to 54065
[11:01:58.394] [SEVERE ] updating countdown to 54041
[11:01:58.421] [SEVERE ] updating countdown to 54014
[11:01:58.445] [SEVERE ] updating countdown to 53990
[11:01:58.470] [SEVERE ] updating countdown to 53965
[11:01:58.492] [SEVERE ] updating countdown to 53943
[11:01:58.514] [SEVERE ] updating countdown to 53921
[11:01:58.535] [SEVERE ] updating countdown to 53900
[11:01:58.559] [SEVERE ] updating countdown to 53876
[11:01:58.585] [SEVERE ] updating countdown to 53850
[11:01:58.609] [SEVERE ] updating countdown to 53826
[11:01:58.632] [SEVERE ] updating countdown to 53803
[11:01:58.653] [SEVERE ] updating countdown to 53782
[11:01:58.678] [SEVERE ] updating countdown to 53757
[11:01:58.701] [SEVERE ] updating countdown to 53734
[11:01:58.726] [SEVERE ] updating countdown to 53709
[11:01:58.748] [SEVERE ] updating countdown to 53687
[11:01:58.770] [SEVERE ] updating countdown to 53665
[11:01:58.795] [SEVERE ] updating countdown to 53640
[11:01:58.821] [SEVERE ] updating countdown to 53614
[11:01:58.847] [SEVERE ] updating countdown to 53588
[11:01:58.872] [SEVERE ] updating countdown to 53563
[11:01:58.895] [SEVERE ] updating countdown to 53540
[11:01:58.916] [SEVERE ] updating countdown to 53519
[11:01:58.938] [SEVERE ] updating countdown to 53497
[11:01:58.963] [SEVERE ] updating countdown to 53472
[11:01:58.985] [SEVERE ] updating countdown to 53450
[11:01:59.007] [SEVERE ] updating countdown to 53428
[11:01:59.034] [SEVERE ] updating countdown to 53401
[11:01:59.056] [SEVERE ] updating countdown to 53379
[11:01:59.081] [SEVERE ] updating countdown to 53354
[11:01:59.107] [SEVERE ] updating countdown to 53328
[11:01:59.129] [SEVERE ] updating countdown to 53306
[11:01:59.151] [SEVERE ] updating countdown to 53284
[11:01:59.172] [SEVERE ] updating countdown to 53263
[11:01:59.197] [SEVERE ] updating countdown to 53238
[11:01:59.223] [SEVERE ] updating countdown to 53212
[11:01:59.245] [SEVERE ] updating countdown to 53190
[11:01:59.268] [SEVERE ] updating countdown to 53167
[11:01:59.290] [SEVERE ] updating countdown to 53145
[11:01:59.315] [SEVERE ] updating countdown to 53120
[11:01:59.337] [SEVERE ] updating countdown to 53098
[11:01:59.360] [SEVERE ] updating countdown to 53075
[11:01:59.385] [SEVERE ] updating countdown to 53050
[11:01:59.410] [SEVERE ] updating countdown to 53025
[11:01:59.436] [SEVERE ] updating countdown to 52999
[11:01:59.462] [SEVERE ] updating countdown to 52973
[11:01:59.488] [SEVERE ] updating countdown to 52947
[11:01:59.513] [SEVERE ] updating countdown to 52922
[11:01:59.539] [SEVERE ] updating countdown to 52896
[11:01:59.565] [SEVERE ] updating countdown to 52870
[11:01:59.592] [SEVERE ] updating countdown to 52844
[11:01:59.615] [SEVERE ] updating countdown to 52820
[11:01:59.636] [SEVERE ] updating countdown to 52799
[11:01:59.662] [SEVERE ] updating countdown to 52773
[11:01:59.684] [SEVERE ] updating countdown to 52751
[11:01:59.707] [SEVERE ] updating countdown to 52728
[11:01:59.732] [SEVERE ] updating countdown to 52703
[11:01:59.758] [SEVERE ] updating countdown to 52677
[11:01:59.784] [SEVERE ] updating countdown to 52651
[11:01:59.806] [SEVERE ] updating countdown to 52629
[11:01:59.828] [SEVERE ] updating countdown to 52607
[11:01:59.850] [SEVERE ] updating countdown to 52585
[11:01:59.872] [SEVERE ] updating countdown to 52563
[11:01:59.898] [SEVERE ] updating countdown to 52537
[11:01:59.923] [SEVERE ] updating countdown to 52512
[11:01:59.948] [SEVERE ] updating countdown to 52487
[11:01:59.972] [SEVERE ] updating countdown to 52463
[11:01:59.997] [SEVERE ] updating countdown to 52438
[11:02:00.020] [SEVERE ] updating countdown to 52415
[11:02:00.044] [SEVERE ] updating countdown to 52391
[11:02:00.065] [SEVERE ] updating countdown to 52370
[11:02:00.087] [SEVERE ] updating countdown to 52348
[11:02:00.108] [SEVERE ] updating countdown to 52327
[11:02:00.131] [SEVERE ] updating countdown to 52304
[11:02:00.154] [SEVERE ] updating countdown to 52281
[11:02:00.175] [SEVERE ] updating countdown to 52260
[11:02:00.200] [SEVERE ] updating countdown to 52235
[11:02:00.226] [SEVERE ] updating countdown to 52209
[11:02:00.247] [SEVERE ] updating countdown to 52188
[11:02:00.269] [SEVERE ] updating countdown to 52166
[11:02:00.290] [SEVERE ] updating countdown to 52145
[11:02:00.315] [SEVERE ] updating countdown to 52120
[11:02:00.338] [SEVERE ] updating countdown to 52097
[11:02:00.360] [SEVERE ] updating countdown to 52075
[11:02:00.382] [SEVERE ] updating countdown to 52053
[11:02:00.405] [SEVERE ] updating countdown to 52030
[11:02:00.427] [SEVERE ] updating countdown to 52008
[11:02:00.453] [SEVERE ] updating countdown to 51982
[11:02:00.476] [SEVERE ] updating countdown to 51959
[11:02:00.498] [SEVERE ] updating countdown to 51937
[11:02:00.520] [SEVERE ] updating countdown to 51915
[11:02:00.541] [SEVERE ] updating countdown to 51894
[11:02:00.563] [SEVERE ] updating countdown to 51872
[11:02:00.585] [SEVERE ] updating countdown to 51850
[11:02:00.611] [SEVERE ] updating countdown to 51824
[11:02:00.638] [SEVERE ] updating countdown to 51797
[11:02:00.659] [SEVERE ] updating countdown to 51776
[11:02:00.682] [SEVERE ] updating countdown to 51753
[11:02:00.702] [SEVERE ] updating countdown to 51733
[11:02:00.724] [SEVERE ] updating countdown to 51711
[11:02:00.745] [SEVERE ] updating countdown to 51690
[11:02:00.766] [SEVERE ] updating countdown to 51669
[11:02:00.792] [SEVERE ] updating countdown to 51643
[11:02:00.813] [SEVERE ] updating countdown to 51622
[11:02:00.838] [SEVERE ] updating countdown to 51597
[11:02:00.861] [SEVERE ] updating countdown to 51574
[11:02:00.882] [SEVERE ] updating countdown to 51553
[11:02:00.904] [SEVERE ] updating countdown to 51531
[11:02:00.929] [SEVERE ] updating countdown to 51506
[11:02:00.950] [SEVERE ] updating countdown to 51485
[11:02:00.977] [SEVERE ] updating countdown to 51458
[11:02:00.999] [SEVERE ] updating countdown to 51436
[11:02:01.021] [SEVERE ] updating countdown to 51414
[11:02:01.047] [SEVERE ] updating countdown to 51388
[11:02:01.071] [SEVERE ] updating countdown to 51364
[11:02:01.095] [SEVERE ] updating countdown to 51340
[11:02:01.117] [SEVERE ] updating countdown to 51318
[11:02:01.142] [SEVERE ] updating countdown to 51293
[11:02:01.164] [SEVERE ] updating countdown to 51271
[11:02:01.190] [SEVERE ] updating countdown to 51245
[11:02:01.216] [SEVERE ] updating countdown to 51219
[11:02:01.242] [SEVERE ] updating countdown to 51193
[11:02:01.267] [SEVERE ] updating countdown to 51168
[11:02:01.288] [SEVERE ] updating countdown to 51147
[11:02:01.312] [SEVERE ] updating countdown to 51123
[11:02:01.335] [SEVERE ] updating countdown to 51100
[11:02:01.356] [SEVERE ] updating countdown to 51079
[11:02:01.378] [SEVERE ] updating countdown to 51057
[11:02:01.403] [SEVERE ] updating countdown to 51032
[11:02:01.425] [SEVERE ] updating countdown to 51010
[11:02:01.448] [SEVERE ] updating countdown to 50987
[11:02:01.474] [SEVERE ] updating countdown to 50961
[11:02:01.495] [SEVERE ] updating countdown to 50940
[11:02:01.518] [SEVERE ] updating countdown to 50917
[11:02:01.543] [SEVERE ] updating countdown to 50892
[11:02:01.569] [SEVERE ] updating countdown to 50866
[11:02:01.595] [SEVERE ] updating countdown to 50840
[11:02:01.620] [SEVERE ] updating countdown to 50815
[11:02:01.646] [SEVERE ] updating countdown to 50789
[11:02:01.668] [SEVERE ] updating countdown to 50767
[11:02:01.690] [SEVERE ] updating countdown to 50745
[11:02:01.711] [SEVERE ] updating countdown to 50724
[11:02:01.737] [SEVERE ] updating countdown to 50698
[11:02:01.763] [SEVERE ] updating countdown to 50672
[11:02:01.786] [SEVERE ] updating countdown to 50649
[11:02:01.808] [SEVERE ] updating countdown to 50627
[11:02:01.830] [SEVERE ] updating countdown to 50605
[11:02:01.851] [SEVERE ] updating countdown to 50584
[11:02:01.872] [SEVERE ] updating countdown to 50563
[11:02:01.896] [SEVERE ] updating countdown to 50539
[11:02:01.917] [SEVERE ] updating countdown to 50518
[11:02:01.941] [SEVERE ] updating countdown to 50494
[11:02:01.963] [SEVERE ] updating countdown to 50472
[11:02:01.985] [SEVERE ] updating countdown to 50450
[11:02:02.008] [SEVERE ] updating countdown to 50427
[11:02:02.029] [SEVERE ] updating countdown to 50406
[11:02:02.050] [SEVERE ] updating countdown to 50385
[11:02:02.075] [SEVERE ] updating countdown to 50360
[11:02:02.097] [SEVERE ] updating countdown to 50338
[11:02:02.120] [SEVERE ] updating countdown to 50315
[11:02:02.143] [SEVERE ] updating countdown to 50292
[11:02:02.164] [SEVERE ] updating countdown to 50271
[11:02:02.189] [SEVERE ] updating countdown to 50246
[11:02:02.214] [SEVERE ] updating countdown to 50221
[11:02:02.236] [SEVERE ] updating countdown to 50199
[11:02:02.257] [SEVERE ] updating countdown to 50178
[11:02:02.279] [SEVERE ] updating countdown to 50156
[11:02:02.301] [SEVERE ] updating countdown to 50134
[11:02:02.323] [SEVERE ] updating countdown to 50112
[11:02:02.344] [SEVERE ] updating countdown to 50091
[11:02:02.366] [SEVERE ] updating countdown to 50069
[11:02:02.389] [SEVERE ] updating countdown to 50046
[11:02:02.411] [SEVERE ] updating countdown to 50024
[11:02:02.433] [SEVERE ] updating countdown to 50002
[11:02:02.457] [SEVERE ] updating countdown to 49978
[11:02:02.482] [SEVERE ] updating countdown to 49953
[11:02:02.504] [SEVERE ] updating countdown to 49931
[11:02:02.528] [SEVERE ] updating countdown to 49907
[11:02:02.553] [SEVERE ] updating countdown to 49882
[11:02:02.578] [SEVERE ] updating countdown to 49857
[11:02:02.600] [SEVERE ] updating countdown to 49835
[11:02:02.623] [SEVERE ] updating countdown to 49812
[11:02:02.645] [SEVERE ] updating countdown to 49790
[11:02:02.666] [SEVERE ] updating countdown to 49769
[11:02:02.682] [SEVERE ] key 81 was pressed by player 1
[11:02:02.682] [SEVERE ] player 1 placing token on slot 0
[11:02:02.687] [SEVERE ] updating countdown to 49748
[11:02:02.710] [SEVERE ] updating countdown to 49725
[11:02:02.734] [SEVERE ] updating countdown to 49701
[11:02:02.760] [SEVERE ] updating countdown to 49675
[11:02:02.782] [SEVERE ] updating countdown to 49653
[11:02:02.804] [SEVERE ] updating countdown to 49631
[11:02:02.825] [SEVERE ] updating countdown to 49610
[11:02:02.850] [SEVERE ] updating countdown to 49585
[11:02:02.872] [SEVERE ] updating countdown to 49563
[11:02:02.897] [SEVERE ] updating countdown to 49538
[11:02:02.918] [SEVERE ] updating countdown to 49517
[11:02:02.935] [SEVERE ] key 65 was pressed by player 1
[11:02:02.936] [SEVERE ] player 1 placing token on slot 4
[11:02:02.939] [SEVERE ] updating countdown to 49496
[11:02:02.959] [SEVERE ] updating countdown to 49476
[11:02:02.984] [SEVERE ] updating countdown to 49451
[11:02:03.005] [SEVERE ] updating countdown to 49430
[11:02:03.026] [SEVERE ] updating countdown to 49409
[11:02:03.048] [SEVERE ] updating countdown to 49387
[11:02:03.069] [SEVERE ] updating countdown to 49366
[11:02:03.091] [SEVERE ] updating countdown to 49344
[11:02:03.113] [SEVERE ] updating countdown to 49322
[11:02:03.133] [SEVERE ] updating countdown to 49302
[11:02:03.154] [SEVERE ] updating countdown to 49281
[11:02:03.175] [SEVERE ] updating countdown to 49260
[11:02:03.196] [SEVERE ] updating countdown to 49239
[11:02:03.218] [SEVERE ] updating countdown to 49217
[11:02:03.244] [SEVERE ] updating countdown to 49191
[11:02:03.268] [SEVERE ] updating countdown to 49167
[11:02:03.293] [SEVERE ] updating countdown to 49142
[11:02:03.319] [SEVERE ] updating countdown to 49116
[11:02:03.340] [SEVERE ] updating countdown to 49095
[11:02:03.360] [SEVERE ] updating countdown to 49075
[11:02:03.381] [SEVERE ] updating countdown to 49054
[11:02:03.406] [SEVERE ] updating countdown to 49029
[11:02:03.428] [SEVERE ] updating countdown to 49007
[11:02:03.449] [SEVERE ] updating countdown to 48986
[11:02:03.473] [SEVERE ] updating countdown to 48962
[11:02:03.494] [SEVERE ] updating countdown to 48941
[11:02:03.515] [SEVERE ] updating countdown to 48920
[11:02:03.539] [SEVERE ] updating countdown to 48896
[11:02:03.564] [SEVERE ] updating countdown to 48871
[11:02:03.586] [SEVERE ] updating countdown to 48849
[11:02:03.612] [SEVERE ] updating countdown to 48823
[11:02:03.639] [SEVERE ] updating countdown to 48796
[11:02:03.664] [SEVERE ] updating countdown to 48771
[11:02:03.689] [SEVERE ] updating countdown to 48746
[11:02:03.712] [SEVERE ] updating countdown to 48723
[11:02:03.737] [SEVERE ] updating countdown to 48698
[11:02:03.763] [SEVERE ] updating countdown to 48672
[11:02:03.786] [SEVERE ] updating countdown to 48649
[11:02:03.811] [SEVERE ] updating countdown to 48624
[11:02:03.833] [SEVERE ] updating countdown to 48602
[11:02:03.858] [SEVERE ] updating countdown to 48577
[11:02:03.880] [SEVERE ] updating countdown to 48555
[11:02:03.905] [SEVERE ] updating countdown to 48530
[11:02:03.931] [SEVERE ] updating countdown to 48504
[11:02:03.955] [SEVERE ] updating countdown to 48480
[11:02:03.978] [SEVERE ] updating countdown to 48457
[11:02:04.001] [SEVERE ] updating countdown to 48434
[11:02:04.022] [SEVERE ] updating countdown to 48413
[11:02:04.042] [SEVERE ] updating countdown to 48393
[11:02:04.064] [SEVERE ] updating countdown to 48371
[11:02:04.085] [SEVERE ] updating countdown to 48350
[11:02:04.106] [SEVERE ] updating countdown to 48329
[11:02:04.126] [SEVERE ] updating countdown to 48309
[11:02:04.148] [SEVERE ] updating countdown to 48287
[11:02:04.169] [SEVERE ] updating countdown to 48266
[11:02:04.190] [SEVERE ] updating countdown to 48245
[11:02:04.211] [SEVERE ] updating countdown to 48224
[11:02:04.232] [SEVERE ] updating countdown to 48203
[11:02:04.254] [SEVERE ] updating countdown to 48181
[11:02:04.275] [SEVERE ] updating countdown to 48160
[11:02:04.296] [SEVERE ] updating countdown to 48139
[11:02:04.318] [SEVERE ] updating countdown to 48117
[11:02:04.339] [SEVERE ] updating countdown to 48096
[11:02:04.360] [SEVERE ] updating countdown to 48075
[11:02:04.382] [SEVERE ] updating countdown to 48053
[11:02:04.403] [SEVERE ] updating countdown to 48032
[11:02:04.429] [SEVERE ] updating countdown to 48006
[11:02:04.455] [SEVERE ] updating countdown to 47980
[11:02:04.481] [SEVERE ] updating countdown to 47954
[11:02:04.505] [SEVERE ] updating countdown to 47930
[11:02:04.530] [SEVERE ] updating countdown to 47905
[11:02:04.552] [SEVERE ] updating countdown to 47883
[11:02:04.574] [SEVERE ] updating countdown to 47861
[11:02:04.598] [SEVERE ] updating countdown to 47837
[11:02:04.619] [SEVERE ] updating countdown to 47816
[11:02:04.642] [SEVERE ] updating countdown to 47793
[11:02:04.666] [SEVERE ] updating countdown to 47769
[11:02:04.687] [SEVERE ] updating countdown to 47748
[11:02:04.709] [SEVERE ] updating countdown to 47726
[11:02:04.730] [SEVERE ] updating countdown to 47705
[11:02:04.751] [SEVERE ] updating countdown to 47684
[11:02:04.772] [SEVERE ] updating countdown to 47663
[11:02:04.791] [SEVERE ] key 82 was pressed by player 1
[11:02:04.791] [SEVERE ] player 1 placing token on slot 3
[11:02:04.792] [SEVERE ] updating countdown to 47643
[11:02:04.894] [SEVERE ] removing card from slot 0
[11:02:04.895] [SEVERE ] removing tokens from slot 0
[11:02:04.895] [SEVERE ] removing card from slot 0
[11:02:04.896] [SEVERE ] removing tokens from slot 0
[11:02:04.996] [SEVERE ] removing card from slot 4
[11:02:04.996] [SEVERE ] removing tokens from slot 1
